# gene	views	view_delta	view_rank	view_rank_delta
PRMT8	0	-1	10614	5137
OR5V1	0	0	10615	-29
ERO1B	0	0	10616	-30
WLS	0	0	10617	-32
NDUFAF2	0	0	10618	-33
ASAH2	0	0	10619	-33
ADAMTS12	0	0	10620	-33
POLE4	0	-1	10621	5143
KCNK13	0	0	10622	-32
KCNK12	0	0	10623	-32
KYAT3	0	0	10624	-32
BCCIP	0	-1	10625	5146
EIF5A2	0	0	10626	-31
ISCA1	0	0	10627	-31
OR2S2	0	0	10628	-31
PUS7L	0	0	10629	-31
ZNF585B	0	0	10630	-31
TMX4	0	0	10631	-31
CPED1	0	0	10632	-31
COG7	0	0	10633	-31
PPP1R14C	0	0	10634	-31
FAM32A	0	0	10635	-31
RSAD1	0	0	10636	-31
GLCE	0	-1	10637	5157
UPF2	0	0	10638	-30
EXOSC4	0	-1	10639	5158
HIGD1A	0	-2	10640	7156
OR5K1	0	0	10641	-29
PRMT7	0	0	10642	-29
BLOC1S4	0	0	10643	-29
PLEKHG3	0	0	10644	-29
OR51E2	0	-1	10645	5162
ADAMTSL4	0	-1	10646	5162
AGPAT5	0	0	10647	-28
RIMKLB	0	0	10648	-29
MIS18BP1	0	0	10649	-29
GRAMD1B	0	0	10650	-29
WDR44	0	-2	10651	7165
GORASP2	0	0	10652	-28
OSBPL3	0	0	10653	-28
CCDC93	0	0	10654	-28
DHX29	0	-2	10655	7168
NDUFAF4	0	-1	10656	5171
BABAM1	0	0	10657	-29
PRR12	0	0	10658	-30
USP53	0	0	10659	-30
SMOX	0	-1	10660	5171
LRP10	0	0	10661	-30
OR4P4	0	0	10662	-30
TMEM98	0	-2	10663	7175
CNOT6	0	0	10664	-30
ROBO4	0	0	10665	-30
CCHCR1	0	-1	10666	5176
HSPB8	0	0	10667	-29
CNNM3	0	-1	10668	5177
CCDC113	0	0	10669	-28
OR8J3	0	0	10670	-29
OR5L2	0	0	10671	-29
QRSL1	0	0	10672	-29
TMCO1	0	0	10673	-29
OR8B8	0	0	10674	-29
MRPL13	0	0	10675	-29
GNL3	0	-1	10676	5184
PLEK2	0	0	10677	-30
PHPT1	0	0	10678	-30
UFSP2	0	0	10679	-30
MTRF1L	0	0	10680	-30
PTPN18	0	0	10681	-30
OR51G2	0	0	10682	-30
TMEM230	0	0	10683	-30
OR8G2P	0	0	10684	-30
LRIG1	0	-1	10685	5192
RNF167	0	0	10686	-29
LIN7C	0	-1	10687	5192
ZYG11B	0	0	10688	-28
ZNF490	0	0	10689	-28
CHMP4A	0	-2	10690	7200
FAM162A	0	0	10691	-27
PCDHGA12	0	0	10692	-27
OR10A3	0	0	10693	-28
OR8G1	0	0	10694	-28
ACOT11	0	0	10695	-29
RBM47	0	-1	10696	5197
NSMF	0	0	10697	-28
NUPR1	0	0	10698	-29
MOXD1	0	0	10699	-29
BRIX1	0	-1	10700	5200
TMX3	0	0	10701	-28
FAM156A	0	0	10702	-28
OR4C15	0	0	10703	-28
MRPL18	0	0	10704	-28
PCDH18	0	0	10705	-28
ODAD4	0	-2	10706	7215
ARHGAP24	0	0	10707	-29
COG3	0	-1	10708	5206
EPPK1	0	0	10709	-28
FAM110A	0	0	10710	-28
PLA2G12A	0	-2	10711	7219
RXFP3	0	0	10712	-27
YJU2B	0	0	10713	-27
NOA1	0	0	10714	-27
GPR101	0	-2	10715	7222
POLDIP3	0	0	10716	-26
FCRL4	0	0	10717	-26
BET1L	0	0	10718	-27
KAZALD1	0	0	10719	-27
RAB1B	0	0	10720	-27
EFCAB2	0	-1	10721	5218
MYLK3	0	0	10722	-27
UBXN11	0	0	10723	-28
WDR83	0	0	10724	-28
DNAJC30	0	-1	10725	5220
RAB33B	0	0	10726	-29
NIPA2	0	0	10727	-29
INO80B	0	0	10728	-29
CABLES2	0	0	10729	-29
TXNDC5	0	0	10730	-29
PLXNA4	0	0	10731	-29
TSPAN14	0	0	10732	-29
BOC	0	0	10733	-30
SF3B5	0	-1	10734	5228
SHCBP1L	0	0	10735	-30
PMFBP1	0	0	10736	-30
ITM2C	0	-1	10737	5230
ZNF93	0	0	10738	-30
SUSD2	0	0	10739	-31
APOLD1	0	-1	10740	5231
CABLES1	0	0	10741	-30
CDCA3	0	0	10742	-30
C9orf64	0	0	10743	-30
DEPDC7	0	0	10744	-31
CAB39L	0	0	10745	-31
NEK9	0	0	10746	-31
ATPAF2	0	0	10747	-31
FAHD1	0	-1	10748	5234
DDX59	0	0	10749	-30
TCF7L1	0	0	10750	-30
RNF135	0	-1	10751	5236
SCAND1	0	0	10752	-29
ANP32E	0	0	10753	-30
MYADM	0	-1	10754	5238
ACSBG2	0	-1	10755	5238
CCDC70	0	0	10756	-28
YIPF4	0	0	10757	-28
LAS1L	0	0	10758	-28
ERGIC2	0	0	10759	-29
MTFR1L	0	0	10760	-29
SNX27	0	0	10761	-29
CLEC1A	0	0	10762	-29
ZNF571	0	0	10763	-29
MOSPD1	0	0	10764	-29
ABHD11	0	0	10765	-30
RILP	0	0	10766	-30
DEFB126	0	0	10767	-31
AIF1L	0	0	10768	-31
DNAL1	0	0	10769	-31
CENPL	0	0	10770	-31
GSDMC	0	-1	10771	5250
FAM214A	0	-1	10772	5250
ANKRD13C	0	0	10773	-29
ING5	0	-1	10774	5251
UBAP1	0	0	10775	-28
METTL14	0	0	10776	-29
SPG16	0	0	10777	-29
PLEKHF2	0	0	10778	-29
FASTKD1	0	0	10779	-29
NLRX1	0	0	10780	-29
SPTBN4	0	0	10781	-29
PCDHB16	0	0	10782	-29
TNFAIP8L2	0	0	10783	-29
PRX	0	-1	10784	5260
TUT7	0	0	10785	-29
CHMP6	0	0	10786	-29
SHTN1	0	0	10787	-31
DYNC2H1	0	0	10788	-31
CCDC121	0	0	10789	-31
CACHD1	0	0	10790	-34
FN3KRP	0	-1	10791	5265
ZFP91	0	0	10792	-33
OCEL1	0	0	10793	-33
CCAR2	0	0	10794	-33
SLC7A14	0	-2	10795	7297
OR11H1	0	0	10796	-34
ACSS3	0	-1	10797	5270
POLD4	0	-1	10798	5270
VAT1L	0	0	10799	-32
GBA2	0	-3	10800	8278
RIC3	0	-1	10801	5272
ILKAP	0	0	10802	-32
TANGO6	0	0	10803	-32
G6PC2	0	0	10804	-33
ZFP14	0	0	10805	-33
GALNT14	0	0	10806	-33
GAL3ST4	0	0	10807	-33
CHD8	0	-4	10808	8854
MIER1	0	-2	10809	7310
NCOA5	0	0	10810	-31
MANEA	0	0	10811	-31
IFT74	0	0	10812	-31
DENND1A	0	0	10813	-31
SPSB1	0	0	10814	-32
ZFYVE28	0	0	10815	-32
CCNB1IP1	0	0	10816	-33
MARK4	0	0	10817	-33
SH3TC2	0	0	10818	-33
TMEM53	0	0	10819	-33
PARP8	0	0	10820	-33
USP37	0	0	10821	-34
GPN3	0	0	10822	-34
HSD17B11	0	0	10823	-34
IL20RA	0	-3	10824	8300
FGFRL1	0	-1	10825	5294
RUFY1	0	0	10826	-33
GPR63	0	0	10827	-33
TRIM11	0	-1	10828	5296
CDK5RAP3	0	0	10829	-32
ZMAT4	0	0	10830	-32
CLDN18	0	-2	10831	7329
RIOX1	0	0	10832	-32
HERC5	0	0	10833	-32
PTOV1	0	0	10834	-32
PLCE1	0	-3	10835	8309
SCUBE1	0	-1	10836	5303
CHD9	0	-3	10837	8310
SLC38A1	0	-2	10838	7334
MAGED4B	0	0	10839	-28
NDEL1	0	-3	10840	8312
CLDN22	0	-1	10841	5304
HSPA14	0	0	10842	-27
CYB5R4	0	0	10843	-27
RUBCNL	0	0	10844	-27
ORAI2	0	0	10845	-28
PELO	0	-3	10846	8317
HSD17B14	0	0	10847	-27
TRIM45	0	0	10848	-27
WDR26	0	0	10849	-27
P2RY13	0	-16	10850	10331
DCSTAMP	0	-1	10851	5313
YIPF5	0	0	10852	-25
EFHC2	0	-1	10853	5314
TDRD3	0	0	10854	-24
RSPH6A	0	0	10855	-25
RNF34	0	0	10856	-25
ITPKC	0	0	10857	-25
LMAN2L	0	0	10858	-25
EDEM3	0	0	10859	-26
LRRC3	0	0	10860	-27
TTI2	0	0	10861	-27
MUS81	0	-3	10862	8332
MBD3	0	0	10863	-26
GPR87	0	0	10864	-27
IPO11	0	0	10865	-27
HKDC1	0	-2	10866	7356
FAM49A	0	0	10867	-26
TMX1	0	0	10868	-26
FLAD1	0	0	10869	-26
RAB11FIP1	0	0	10870	-26
MED28	0	0	10871	-26
ZDHHC2	0	0	10872	-27
IL20RB	0	0	10873	-27
SGPP1	0	0	10874	-28
FAM214B	0	0	10875	-28
TMEM134	0	0	10876	-28
ELL3	0	0	10877	-28
CEP63	0	0	10878	-28
PAAF1	0	-2	10879	7368
DUSP13	0	-1	10880	5340
DDX47	0	0	10881	-27
C1orf21	0	0	10882	-27
TUBD1	0	-1	10883	5342
VOPP1	0	-1	10884	5342
OPA3	0	0	10885	-27
PREX2	0	0	10886	-27
TRIM34	0	0	10887	-27
NUSAP1	0	0	10888	-27
XYLT2	0	0	10889	-27
RRAGC	0	-3	10890	8359
GFRA4	0	0	10891	-29
LACC1	0	0	10892	-29
TP53AIP1	0	0	10893	-29
FN3K	0	-3	10894	8362
MYO1G	0	0	10895	-28
MIPOL1	0	-1	10896	5351
RDH12	0	0	10897	-28
CLBA1	0	0	10898	-28
PCGEM1	0	-1	10899	5353
PRIMA1	0	0	10900	-27
NEUROG2	0	0	10901	-27
TNMD	0	-3	10902	8369
CENPK	0	0	10903	-28
NRG4	0	-3	10904	8370
SAMSN1	0	0	10905	-30
TMCO5A	0	0	10906	-32
MOAP1	0	0	10907	-32
RBM26	0	0	10908	-32
C19orf33	0	-1	10909	5362
POPDC2	0	0	10910	-31
MMP27	0	0	10911	-31
PRDM15	0	0	10912	-31
TMBIM1	0	0	10913	-31
PPP1R13B-DT	0	0	10914	-31
LRRC4	0	0	10915	-31
LHPP	0	0	10916	-31
CDAN1	0	0	10917	-31
SMOC2	0	-1	10918	5367
PARVG	0	-2	10919	7405
PERP	0	-2	10920	7405
CDH23	0	0	10921	-29
TSPYL2	0	0	10922	-29
CEP128	0	0	10923	-29
XIRP2	0	-2	10924	7408
SCPEP1	0	0	10925	-28
TAF8	0	0	10926	-30
DNASE2B	0	0	10927	-30
MBOAT2	0	0	10928	-30
EME1	0	-1	10929	5377
ZC4H2	0	0	10930	-29
NCAPG	0	-2	10931	7413
ABCG4	0	0	10932	-28
LYRM7	0	0	10933	-29
TUBGCP6	0	0	10934	-29
SENP2	0	0	10935	-29
UBL5	0	0	10936	-29
MMS19	0	0	10937	-29
PRR35	0	0	10938	-29
RBSN	0	0	10939	-30
NKD2	0	0	10940	-30
GNB4	0	0	10941	-30
PDLIM2	0	0	10942	-30
RNF114	0	0	10943	-30
DNAAF8	0	0	10944	-30
RGS8	0	0	10945	-30
NEU4	0	0	10946	-30
RHPN2	0	0	10947	-30
STRIP1	0	0	10948	-30
ZNF439	0	0	10949	-30
DNAJC14	0	0	10950	-30
ROBO3	0	0	10951	-30
KMT2E	0	0	10952	-31
EAF1	0	0	10953	-31
TFB2M	0	0	10954	-31
IL34	0	0	10955	-31
TOR3A	0	0	10956	-31
SLC45A3	0	-1	10957	5404
C2orf73	0	-1	10958	5404
EMID1	0	0	10959	-30
HELZ2	0	0	10960	-31
KIAA1755	0	0	10961	-31
DCLK3	0	0	10962	-31
MICALL1	0	-1	10963	5408
EPS15L1	0	0	10964	-30
AFAP1	0	0	10965	-30
SLC47A2	0	0	10966	-30
CHMP4B	0	0	10967	-30
TMEM18	0	0	10968	-30
NUP35	0	-1	10969	5412
SINHCAF	0	-1	10970	5412
DUSP15	0	0	10971	-29
HPS4	0	0	10972	-29
MYOZ1	0	0	10973	-30
IL22RA1	0	0	10974	-30
TMEM150A	0	0	10975	-30
DPEP3	0	0	10976	-30
CCDC74A	0	0	10977	-30
KLHL12	0	0	10978	-30
ZFHX2	0	-2	10979	7456
BPIFA3	0	-1	10980	5421
CD300LF	0	-2	10981	7457
CNTNAP4	0	0	10982	-29
PJA1	0	0	10983	-29
PGAP6	0	0	10984	-29
NKD1	0	-1	10985	5424
POPDC3	0	0	10986	-28
C17orf50	0	-1	10987	5425
PLEKHA1	0	0	10988	-28
RBM25	0	0	10989	-28
DIS3L2	0	0	10990	-29
DNAJC1	0	0	10991	-29
GPR61	0	0	10992	-30
NFKBID	0	-1	10993	5428
BRK1	0	-1	10994	5428
ZGPAT	0	-1	10995	5428
TMEM25	0	-2	10996	7471
ZBED5	0	0	10997	-26
KIRREL3	0	0	10998	-26
MPV17L2	0	0	10999	-26
TNRC18	0	-1	11000	5431
MIGA2	0	0	11001	-25
CREBZF	0	0	11002	-25
GPR174	0	0	11003	-25
PECR	0	0	11004	-25
CEP89	0	0	11005	-25
MYPN	0	0	11006	-25
C22orf23	0	0	11007	-26
KRBA1	0	0	11008	-26
SPPL2A	0	0	11009	-26
PPP2R2D	0	-1	11010	5440
MFSD9	0	0	11011	-26
UBAP2	0	0	11012	-26
SLC7A3	0	-1	11013	5441
IL17RC	0	-2	11014	7486
UTP6	0	0	11015	-24
MS4A7	0	0	11016	-24
TSPAN10	0	0	11017	-26
SPZ1	0	0	11018	-26
TRIM55	0	0	11019	-26
PLXDC2	0	0	11020	-26
RIOX2	0	0	11021	-27
ST6GAL2	0	0	11022	-27
WFDC1	0	0	11023	-27
ZNF71	0	0	11024	-27
ADTRP	0	-1	11025	5448
PTBP2	0	0	11026	-26
ZNF347	0	0	11027	-26
SLITRK2	0	0	11028	-27
ATP5MK	0	0	11029	-27
ADGRG7	0	0	11030	-27
CTDSP1	0	0	11031	-27
ZC3H10	0	0	11032	-27
USP38	0	-1	11033	5453
SRPRB	0	-4	11034	9069
ZP4	0	-1	11035	5454
NTNG2	0	0	11036	-25
TAF3	0	-1	11037	5455
SLC4A5	0	0	11038	-24
LONP2	0	-2	11039	7507
HMCN1	0	-2	11040	7507
TMTC1	0	0	11041	-23
LINGO1	0	-1	11042	5459
PTPN5	0	0	11043	-22
TUBA1C	0	0	11044	-22
EAPP	0	0	11045	-22
FCRLA	0	0	11046	-22
TBC1D10A	0	0	11047	-22
CENPN	0	0	11048	-22
RSPH3	0	0	11049	-22
KLF16	0	0	11050	-23
CYP4F11	0	0	11051	-23
SELENOS	0	-1	11052	5467
AFAP1L2	0	0	11053	-22
KCNK16	0	0	11054	-22
PARP10	0	0	11055	-24
TBRG1	0	-1	11056	5470
AGBL4	0	-1	11057	5470
CDCA7	0	0	11058	-23
TRIM52	0	0	11059	-23
MYO18B	0	-1	11060	5472
SLC35B4	0	-1	11061	5472
ZNF395	0	0	11062	-24
PPP1R9B	0	0	11063	-24
PSRC1	0	0	11064	-25
LRP11	0	0	11065	-25
LOXL3	0	-1	11066	5476
FAM104A	0	0	11067	-24
SLC22A11	0	-3	11068	8530
ACOT13	0	0	11069	-23
HINT2	0	-1	11070	5479
CST9L	0	-1	11071	5479
ALG10	0	0	11072	-22
FIZ1	0	0	11073	-22
KIZ	0	0	11074	-22
ECHDC1	0	0	11075	-22
CBWD1	0	0	11076	-22
PCGF1	0	0	11077	-23
FAM222A	0	0	11078	-23
ZNF577	0	0	11079	-23
OCSTAMP	0	-1	11080	5484
CBX2	0	0	11081	-22
GABRQ	0	0	11082	-22
TMEM126B	0	0	11083	-22
GPRC5C	0	0	11084	-23
ATOH8	0	0	11085	-23
FAM136A	0	0	11086	-23
LNX1	0	-1	11087	5489
CSTL1	0	0	11088	-22
DBNDD2	0	0	11089	-22
UNC45A	0	0	11090	-22
THSD1	0	0	11091	-22
ACTR10	0	-1	11092	5493
TMEM165	0	0	11093	-21
UTP4	0	0	11094	-22
GPT2	0	-1	11095	5495
CNDP1	0	-3	11096	8556
DEFB103B	0	0	11097	-20
PLEKHA8	0	0	11098	-20
AFAP1-AS1	0	0	11099	-21
COX4I2	0	-2	11100	7565
PRRC2B	0	0	11101	-20
SLC49A4	0	0	11102	-20
OR6N1	0	0	11103	-20
ZMIZ2	0	0	11104	-21
DNAH14	0	0	11105	-21
H2BU1	0	0	11106	-21
KICS2	0	0	11107	-21
TUBA4B	0	0	11108	-21
OR10Z1	0	0	11109	-21
DCP1A	0	0	11110	-21
NRIP2	0	0	11111	-21
CCDC3	0	0	11112	-21
ZC3H12A	0	-1	11113	5511
IFT20	0	0	11114	-20
TEKT1	0	0	11115	-20
H2AB3	0	0	11116	-20
C12orf60	0	0	11117	-20
ZNF648	0	0	11118	-20
OR10T2	0	0	11119	-21
ABHD18	0	0	11120	-21
ZNF664	0	0	11121	-21
ZNF684	0	-3	11122	8581
MBD5	0	0	11123	-20
TLN2	0	0	11124	-20
MBNL3	0	0	11125	-20
ALG10B	0	0	11126	-21
MAP3K19	0	0	11127	-21
TLCD3B	0	0	11128	-21
CALN1	0	-1	11129	5526
GRWD1	0	0	11130	-20
SESN2	0	-3	11131	8589
CRISPLD2	0	0	11132	-20
L3MBTL2	0	-1	11133	5528
LRRC8E	0	0	11134	-19
CENPT	0	0	11135	-19
CSGALNACT1	0	-3	11136	8593
OR2AJ1	0	0	11137	-18
OR10X1	0	0	11138	-18
C1orf131	0	-1	11139	5533
SHF	0	-1	11140	5533
DCAF15	0	0	11141	-16
C1orf162	0	0	11142	-16
FRAS1	0	0	11143	-16
OR2B11	0	0	11144	-16
MED30	0	0	11145	-16
ATP6V1E2	0	0	11146	-16
LMBRD1	0	0	11147	-16
EXOC2	0	-1	11148	5540
E2F7	0	0	11149	-16
LRIF1	0	0	11150	-16
PRR11	0	0	11151	-16
ZNF160	0	0	11152	-19
ATG10	0	-5	11153	9532
CACNA2D3	0	0	11154	-18
NAXE	0	0	11155	-18
FAM107B	0	0	11156	-18
VCPIP1	0	0	11157	-18
CPNE8	0	0	11158	-18
MRPL55	0	0	11159	-19
ARL8A	0	0	11160	-19
GADD45GIP1	0	0	11161	-19
GJB4	0	0	11162	-19
CRISPLD1	0	0	11163	-19
MINDY1	0	0	11164	-19
MCFD2	0	0	11165	-19
LRRC39	0	-1	11166	5557
OR6P1	0	0	11167	-18
RNF19B	0	0	11168	-19
MCTP2	0	0	11169	-19
ASRGL1	0	0	11170	-19
CD99L2	0	0	11171	-19
MLIP	0	0	11172	-19
YPEL3	0	-1	11173	5563
OR6K6	0	0	11174	-18
A3GALT2	0	0	11175	-20
EDARADD	0	0	11176	-20
DYNLRB1	0	0	11177	-20
C1orf122	0	0	11178	-20
METTL2B	0	0	11179	-20
ST6GALNAC1	0	0	11180	-20
ADAP2	0	0	11181	-20
TDP1	0	-2	11182	7645
EDC3	0	0	11183	-19
ARID5B	0	-1	11184	5572
MTRES1	0	0	11185	-20
NETO1	0	-1	11186	5573
C2orf16	0	0	11187	-19
PDZD11	0	0	11188	-19
NT5C3A	0	-1	11189	5574
IGF2-AS	0	0	11190	-18
MARCHF2	0	-2	11191	7652
SPATC1L	0	0	11192	-17
GSAP	0	-1	11193	5577
ULBP2	0	0	11194	-17
TMEM126A	0	0	11195	-17
COASY	0	-2	11196	7656
LOXL4	0	0	11197	-16
MRPL37	0	0	11198	-16
SYT3	0	-2	11199	7658
MAF1	0	0	11200	-15
TMEM117	0	0	11201	-15
RIPK4	0	-1	11202	5584
KAT8	0	0	11203	-15
SPRY4	0	0	11204	-15
CRIM1	0	0	11205	-16
KCNIP4	0	0	11206	-16
CLIC6	0	0	11207	-16
BPIFB2	0	0	11208	-16
TRAF3IP3	0	0	11209	-16
USP48	0	-3	11210	8666
TMEM69	0	-1	11211	5590
SGIP1	0	0	11212	-16
SLC37A1	0	-1	11213	5591
PIGP	0	-3	11214	8666
RBM11	0	0	11215	-14
FAR1	0	0	11216	-16
PUS1	0	0	11217	-16
CEP70	0	0	11218	-16
CHRAC1	0	0	11219	-16
ZNF541	0	0	11220	-16
POLE3	0	-1	11221	5597
DRC7	0	0	11222	-15
WDR24	0	0	11223	-15
PAIP2	0	0	11224	-15
MRPL30	0	0	11225	-15
CAMKK1	0	-1	11226	5601
DNAJC5	0	-4	11227	9259
FAM178B	0	-1	11228	5602
PBDC1	0	-1	11229	5602
MIS18A	0	-2	11230	7688
MINDY4	0	0	11231	-13
PCBP3	0	0	11232	-14
BRWD1	0	0	11233	-15
RGPD5	0	0	11234	-15
TBC1D3F	0	-1	11235	5605
GLRX5	0	0	11236	-14
ABTB1	0	0	11237	-14
SLC49A3	0	0	11238	-14
CPSF2	0	0	11239	-14
LRRC8C	0	0	11240	-14
FAM3B	0	0	11241	-14
TXNDC2	0	0	11242	-14
MRI1	0	0	11243	-14
SLC51B	0	-1	11244	5613
ZNF101	0	0	11245	-13
SOCS4	0	0	11246	-13
KRT25	0	0	11247	-14
TC2N	0	0	11248	-14
TTYH2	0	-1	11249	5616
NOTUM	0	-2	11250	7704
TSPYL5	0	0	11251	-12
WIPF2	0	-2	11252	7705
SLC25A29	0	0	11253	-11
DIXDC1	0	0	11254	-11
DSG4	0	-1	11255	5621
DEGS2	0	0	11256	-11
SENP8	0	-2	11257	7707
ADSS1	0	-3	11258	8707
ORMDL3	0	0	11259	-10
KLC3	0	-1	11260	5625
RHBDF1	0	0	11261	-10
OR11H6	0	-2	11262	7711
MTFMT	0	0	11263	-9
LEO1	0	0	11264	-9
PAXBP1	0	-2	11265	7713
ACOT4	0	-1	11266	5629
ATP5IF1	0	-3	11267	8715
SFXN1	0	0	11268	-6
CGB7	0	0	11269	-6
RAB17	0	0	11270	-6
ZNF784	0	0	11271	-6
ORMDL1	0	0	11272	-6
OR4L1	0	0	11273	-6
TNKS1BP1	0	0	11274	-6
OR4K14	0	0	11275	-6
FRMD6	0	0	11276	-6
C19orf18	0	-3	11277	8724
GPHB5	0	0	11278	-5
OR9A4	0	0	11279	-5
TMC8	0	0	11280	-5
SYTL4	0	0	11281	-5
CFAP74	0	-1	11282	5642
CMTM3	0	-2	11283	7729
FAM104B	0	0	11284	-3
SPC24	0	0	11285	-3
GAL3ST3	0	0	11286	-4
OR4D2	0	-1	11287	5646
PLA2G4E	0	0	11288	-5
ZFYVE19	0	0	11289	-5
ABCC12	0	-2	11290	7734
PYGO2	0	-1	11291	5649
ESAM	0	0	11292	-3
CDYL2	0	0	11293	-3
NOXO1	0	0	11294	-5
TMEM219	0	-1	11295	5650
RSAD2	0	-4	11296	9326
SNX18	0	0	11297	-4
SYTL1	0	0	11298	-4
EGLN2	0	-1	11299	5651
SERAC1	0	-1	11300	5651
TRIM41	0	-1	11301	5651
CCDC78	0	0	11302	-4
SLC4A11	0	-2	11303	7745
GPR139	0	-3	11304	8749
STK40	0	-1	11305	5651
DNAAF1	0	0	11306	-2
KCNK17	0	0	11307	-2
RAB2B	0	0	11308	-2
SPSB3	0	0	11309	-2
ZG16B	0	0	11310	-2
TMEM222	0	0	11311	-2
KREMEN1	0	0	11312	-2
DHX57	0	0	11313	-2
SESTD1	0	0	11314	-2
CGNL1	0	0	11315	-2
STARD3NL	0	0	11316	-3
FAM172A	0	0	11317	-3
MAGT1	0	0	11318	-3
CERS5	0	0	11319	-3
CYTOR	0	0	11320	-4
LSM10	0	0	11321	-4
AJUBA	0	-1	11322	5665
HSF5	0	0	11323	-3
H2AZ2	0	0	11324	-3
FGD3	0	0	11325	-3
JPT2	0	0	11326	-3
CTTNBP2	0	0	11327	-3
RDH13	0	-2	11328	7768
CORO6	0	0	11329	-3
ATG4D	0	0	11330	-3
SEPTIN12	0	0	11331	-3
C1orf94	0	0	11332	-4
TSSK1B	0	-1	11333	5673
UBASH3B	0	0	11334	-3
TGS1	0	0	11335	-4
C16orf78	0	0	11336	-5
HDAC10	0	-1	11337	5675
CHRFAM7A	0	-1	11338	5675
ZNRF1	0	0	11339	-6
ACSM2A	0	0	11340	-6
IMMP2L	0	-4	11341	9370
MMP25	0	0	11342	-5
ZNF106	0	-1	11343	5679
MRPS25	0	-1	11344	5679
TMEM155	0	0	11345	-3
XPNPEP3	0	0	11346	-3
SYNPR	0	0	11347	-3
SLC17A9	0	0	11348	-3
BLOC1S5	0	0	11349	-4
H1-8	0	-1	11350	5684
ELMO2	0	0	11351	-4
BIN3	0	0	11352	-5
MTMR14	0	-1	11353	5686
LINC01590	0	-1	11354	5686
VIPAS39	0	0	11355	-3
GNPDA2	0	0	11356	-3
CIAO3	0	0	11357	-3
LSMEM2	0	0	11358	-3
GMCL1	0	0	11359	-3
INF2	0	-1	11360	5691
AASDH	0	0	11361	-2
PABPC4L	0	0	11362	-2
AKTIP	0	0	11363	-3
SH2D4A	0	0	11364	-3
POLR1E	0	0	11365	-3
ARAP3	0	0	11366	-3
GALNT11	0	0	11367	-3
GALNT17	0	0	11368	-3
IKZF4	0	0	11369	-3
ZSCAN4	0	0	11370	-3
FAM111A	0	0	11371	-3
THADA	0	-1	11372	5700
RGS18	0	0	11373	-3
UBE2O	0	0	11374	-3
KLHL25	0	0	11375	-3
SCZD10	0	-1	11376	5702
RNF123	0	0	11377	-2
SUDS3	0	0	11378	-2
NECAB3	0	0	11379	-2
PPARGC1B	0	-2	11380	7816
GZF1	0	0	11381	-1
CHTF18	0	0	11382	-1
EXOC4	0	-1	11383	5707
TMEM241	0	0	11384	0
MRPS35	0	0	11385	0
USP44	0	0	11386	0
FHIP1B	0	0	11387	-2
ZNF394	0	0	11388	-2
QRICH2	0	-2	11389	7824
PRAM1	0	0	11390	-1
TGIF2	0	0	11391	-1
MIR22HG	0	0	11392	-1
PCBD2	0	0	11393	-1
NSRP1	0	0	11394	-2
RBM17	0	0	11395	-2
UTP15	0	0	11396	-2
USP42	0	0	11397	-2
PAQR8	0	0	11398	-2
CCDC90B	0	0	11399	-3
H2AC12	0	0	11400	-3
HORMAD1	0	0	11401	-5
PCGF6	0	0	11402	-5
FASTKD5	0	0	11403	-5
TKTL2	0	0	11404	-5
SLC10A7	0	0	11405	-5
MYCBPAP	0	0	11406	-5
FAM186B	0	0	11407	-5
COX14	0	0	11408	-5
EVA1A	0	0	11409	-5
ANKRD27	0	0	11410	-5
RAB6C	0	-1	11411	5732
REPS1	0	0	11412	-4
ARHGAP19	0	0	11413	-4
ENKD1	0	0	11414	-4
H2BC12	0	0	11415	-4
LRRIQ1	0	0	11416	-4
TOMM40L	0	-1	11417	5737
UBL7	0	0	11418	-3
ELOVL5	0	-1	11419	5738
HAPLN2	0	-1	11420	5738
NIF3L1	0	0	11421	-2
RERG	0	-3	11422	8866
HPSE2	0	0	11423	-1
CEP78	0	0	11424	-1
SLC25A19	0	0	11425	-2
DEPDC1B	0	-1	11426	5743
SLC25A21	0	0	11427	-2
PAPLN	0	-2	11428	7861
RTCB	0	0	11429	-1
PCID2	0	0	11430	-1
OR10A7	0	0	11431	-1
MMEL1	0	0	11432	-1
THAP2	0	0	11433	-1
BCL2L12	0	0	11434	-1
THOC5	0	0	11435	-1
DTX3	0	0	11436	-1
ANO6	0	-1	11437	5752
ZNF367	0	0	11438	0
ANAPC5	0	-1	11439	5753
TMEM143	0	0	11440	0
TRBC1	0	0	11441	0
TMEM47	0	-1	11442	5754
SEC16B	0	0	11443	1
ZNF107	0	0	11444	1
UBE2J1	0	0	11445	1
OR2AP1	0	0	11446	1
SLC15A4	0	0	11447	0
TRBC2	0	-2	11448	7879
H4-16	0	-1	11449	5759
OR10AD1	0	0	11450	2
USP40	0	0	11451	2
HPCAL4	0	0	11452	1
NUDT12	0	-1	11453	5762
ADCY4	0	0	11454	1
MFRP	0	0	11455	0
OR13A1	0	0	11456	-1
SOX7	0	-4	11457	9484
FAM227B	0	0	11458	-1
DCP1B	0	0	11459	-1
AEBP2	0	0	11460	-1
RASSF5	0	-1	11461	5766
ADI1	0	0	11462	-1
KRT78	0	0	11463	-1
KIRREL1	0	0	11464	-1
GPR89B	0	0	11465	-1
SNAI3-AS1	0	0	11466	-1
KRT24	0	0	11467	-1
LCTL	0	0	11468	-1
SLCO3A1	0	0	11469	-1
