# gene	views	view_delta	view_rank	view_rank_delta
AIM2	12	-8	955	58
PGF	12	-10	956	127
ISG15	12	-16	957	304
POLH	12	7	958	-1990
VCP	12	-12	959	195
KLF4	12	-2	960	-276
SLC6A1	12	6	961	-1621
PDGFRB	12	-21	962	399
KEAP1	12	-24	963	453
HNF1A	12	-24	964	453
RAD50	12	4	965	-1069
RIPK1	12	-29	966	513
PTGDR2	12	6	967	-1666
RHOD	12	9	968	-3513
DOCK6	12	11	969	-7044
CHD8	12	9	970	-3626
SLAMF7	12	-3	971	-199
CDKN1B	12	-20	972	398
DLD	11	-4	973	-131
HSPA1A	11	-12	974	204
BLM	11	-32	975	552
GUCY2C	11	7	976	-2162
FOS	11	-3	977	-203
ADM	11	-7	978	28
TPMT	11	-29	979	523
IDUA	11	0	980	-486
TDO2	11	1	981	-597
CD7	11	-24	982	462
CD79A	11	-12	983	208
CYP11B1	11	-4	984	-131
CALCRL	11	2	985	-750
PKHD1	11	5	986	-1387
DISC1	11	0	987	-487
NSF	11	-5	988	-71
ZEB1	11	-1	989	-379
C3AR1	11	8	990	-2867
UBE3A	11	-23	991	455
ADH1B	11	-3	992	-203
ABCA12	11	-4	993	-133
NAT2	11	8	994	-2874
CDH5	11	-4	995	-134
CALCR	11	-8	996	81
EIF2S1	11	-9	997	113
GP6	11	2	998	-760
FOXL2	11	-3	999	-199
KIF1A	11	-4	1000	-132
BCL3	11	-1	1001	-379
FANCA	11	2	1002	-768
GRIN2B	11	-4	1003	-131
GZMB	11	0	1004	-488
GP1BA	11	-13	1005	250
ERG	11	-9	1006	116
FLNA	11	3	1007	-947
FLT1	11	-11	1008	189
PROP1	11	2	1009	-771
PTGER1	11	5	1010	-1454
PMAIP1	11	3	1011	-953
RAD9A	11	10	1012	-5773
TCF7L2	11	-14	1013	287
ND6	11	-1	1014	-392
LY6E	11	0	1015	-496
TP53BP1	11	-3	1016	-206
NR0B1	11	-4	1017	-132
MYH6	11	0	1018	-500
LHCGR	11	-6	1019	-19
NOS2	11	-2	1020	-288
RN7SL1	11	-16	1021	348
SSPN	11	-1	1022	-393
SMO	11	-8	1023	90
ATP6AP2	11	6	1024	-1911
PLCG1	11	-3	1025	-208
PKM	11	-15	1026	323
SLCO1B1	11	4	1027	-1216
PAX2	11	4	1028	-1216
ARC	11	-8	1029	93
GPNMB	11	2	1030	-801
CMAHP	11	3	1031	-977
MAP3K7	11	-4	1032	-127
PLA2G7	11	2	1033	-819
ABCC8	11	3	1034	-1002
FGL2	11	6	1035	-1986
SLC17A7	11	4	1036	-1259
GGH	11	-7	1037	53
TET2	11	0	1038	-512
NOX4	11	-16	1039	362
EIF2A	11	-7	1040	53
IL23R	11	-1	1041	-405
MIR21	11	4	1042	-1294
S100A8	11	-4	1043	-134
ACR	10	-3	1044	-203
ASNS	10	-11	1045	205
CACNA1S	10	7	1046	-2720
ENTPD1	10	-11	1047	206
RNR2	10	-3	1048	-201
NEDD8	10	2	1049	-836
OSM	10	-8	1050	101
NR4A1	10	-3	1051	-203
CD46	10	-14	1052	314
ANPEP	10	-1	1053	-406
DAG1	10	-5	1054	-57
CYP2R1	10	0	1055	-517
IFNGR1	10	-9	1056	149
GRM5	10	-12	1057	251
PAX8	10	-14	1058	314
ERFE	10	0	1059	-523
IL3RA	10	-20	1060	457
CLPS	10	-18	1061	421
BMI1	10	-5	1062	-57
PNPLA2	10	-21	1063	485
MYOG	10	-7	1064	63
TRPM3	10	-1	1065	-411
CAD	10	-1	1066	-412
STIM1	10	2	1067	-850
CHEK1	10	-7	1068	58
MEFV	10	0	1069	-536
CENPA	10	-7	1070	58
EGR2	10	7	1071	-2810
EFNB2	10	4	1072	-1332
IL11	10	-17	1073	411
PDE10A	10	-35	1074	669
FPR2	10	1	1075	-688
DIO2	10	-8	1076	116
BMP6	10	1	1077	-687
GABRA2	10	-7	1078	62
G6PC1	10	2	1079	-861
GAD2	10	-4	1080	-120
DIO3	10	2	1081	-860
BMPR2	10	-7	1082	65
MFGE8	10	-18	1083	437
HARS1	10	0	1084	-542
GH1	10	-3	1085	-201
GAP43	10	-8	1086	122
FOXM1	10	-1	1087	-408
TNC	10	-16	1088	393
HES1	10	-9	1089	169
MMP12	10	-9	1090	169
TDG	10	1	1091	-703
KCNJ11	10	5	1092	-1748
MAPK1	10	-12	1093	270
PTPN6	10	0	1094	-560
CLOCK	10	-27	1095	601
PTPN1	10	-5	1096	-50
FGF9	10	3	1097	-1090
MR1	10	1	1098	-707
MYCL	10	5	1099	-1774
SLC11A2	10	10	1100	-8529
ENO1	10	-11	1101	238
HAL	10	6	1102	-2280
NOS1	10	5	1103	-1784
TNXB	10	-9	1104	174
KRT4	10	3	1105	-1100
SRSF1	10	5	1106	-1789
CLPP	10	6	1107	-2294
SPI1	10	-6	1108	16
KCNB1	10	8	1109	-4150
PIGA	10	-6	1110	17
KMT2D	10	-22	1111	540
EIF2AK3	10	-4	1112	-116
ROR1	10	-10	1113	214
RPL17	10	7	1114	-3121
PMS2	10	-13	1115	322
PMP22	10	-12	1116	285
CASK	10	-7	1117	75
SPOP	10	4	1118	-1458
SATB2	10	-4	1119	-118
SGK1	10	-12	1120	288
KDM6A	10	4	1121	-1462
UTY	10	-8	1122	141
OLIG2	10	-7	1123	80
KCNMB2	10	8	1124	-4406
DMC1	10	4	1125	-1475
REC8	10	7	1126	-3230
HDAC6	10	-1	1127	-408
BCL2L11	10	-5	1128	-32
POLQ	10	1	1129	-720
TFEB	10	-24	1130	591
TNFRSF18	10	1	1131	-724
PELI2	10	5	1132	-1903
DKK1	10	-14	1133	368
CXXC1	10	-5	1134	-30
MRAS	10	-12	1135	299
KCNMB3	10	10	1136	-10142
CLDN18	10	-21	1137	547
NLRC4	10	2	1138	-924
WNT3A	10	-3	1139	-189
TPH2	10	0	1140	-573
CLEC7A	10	-3	1141	-189
ARL13B	10	5	1142	-1971
MALAT1	10	-20	1143	531
NNMT	10	-4	1144	-101
CFI	10	-14	1145	377
ND2	10	-1	1146	-414
CCR1	9	0	1147	-568
IL23A	9	-2	1148	-305
IL1RL1	9	-13	1149	346
ASPM	9	-4	1150	-101
ITGAL	9	-6	1151	43
CYBA	9	1	1152	-735
SPARC	9	-18	1153	494
SYK	9	-15	1154	414
CD70	9	-26	1155	638
NGB	9	6	1156	-2634
OGDH	9	2	1157	-930
MTTP	9	-2	1158	-304
MC3R	9	-3	1159	-192
SRF	9	-1	1160	-416
CLPX	9	3	1161	-1204
GRIA2	9	0	1162	-568
SH2D1A	9	5	1163	-1997
TMPO	9	0	1164	-567
MASP1	9	-3	1165	-190
PROZ	9	2	1166	-935
PTGIR	9	-3	1167	-189
PLEC	9	-5	1168	-20
BCO1	9	3	1169	-1200
PLAUR	9	1	1170	-731
SEMA4D	9	4	1171	-1543
COL7A1	9	2	1172	-935
VEGFC	9	-1	1173	-416
PAK1	9	-4	1174	-90
SERPINF2	9	5	1175	-2002
E2F1	9	-7	1176	115
ESRRG	9	8	1177	-5287
CKM	9	-3	1178	-189
WRN	9	-17	1179	491
ADCYAP1R1	9	3	1180	-1209
CDKN1C	9	-1	1181	-429
CEBPA	9	-6	1182	54
MIR155	9	-10	1183	269
CDC20	9	-15	1184	431
PHOX2B	9	4	1185	-1570
FOXC2	9	4	1186	-1571
KCNJ2	9	-75	1187	992
CTSS	9	1	1188	-746
ASAH1	9	3	1189	-1219
FEN1	9	-6	1190	59
DDX3X	9	-10	1191	273
GRIN1	9	1	1192	-752
FOXG1	9	1	1193	-753
DUSP1	9	-3	1194	-191
OPN1MW	9	6	1195	-2751
BECN1	9	-8	1196	176
ERBB3	9	-9	1197	234
FOLR1	9	-1	1198	-432
MLANA	9	-6	1199	63
PVR	9	-26	1200	676
HSP90AA1	9	3	1201	-1267
GPX1	9	-4	1202	-91
PEX5	9	0	1203	-583
DNMT1	9	-16	1204	481
IFI27	9	7	1205	-3861
SNAI1	9	-11	1206	313
IRF1	9	1	1207	-759
IRAK1	9	-2	1208	-295
IVL	9	-2	1209	-296
ND4	9	4	1210	-1634
CHM	9	5	1211	-2130
NFKB1	9	-5	1212	-5
SFTPB	9	2	1213	-969
PTGER4	9	-9	1214	241
PTH1R	9	-14	1215	428
LRP5	9	-14	1216	428
DAXX	9	5	1217	-2142
FUS	9	-4	1218	-85
FDXR	9	5	1219	-2149
HNRNPA1	9	4	1220	-1649
GADD45B	9	4	1221	-1651
ABCB11	9	5	1222	-2152
SMC1A	9	-1	1223	-440
MUC5AC	9	-8	1224	188
NRG1	9	-15	1225	464
SFRP1	9	-5	1226	1
SOD3	9	-8	1227	188
ABCC6	9	9	1228	-8505
LGI1	9	-5	1229	0
KCNMA1	9	4	1230	-1690
TRPC6	9	-2	1231	-294
SMARCA4	9	-12	1232	366
NRF1	9	-10	1233	298
PRDX1	9	3	1234	-1332
PCK1	9	-1	1235	-444
SLC4A4	9	1	1236	-769
CDC7	9	1	1237	-774
FGF19	9	1	1238	-777
PPP2R5D	9	0	1239	-598
OGT	9	-3	1240	-188
TBX5	9	-11	1241	340
PLK4	9	3	1242	-1370
OPTN	9	-4	1243	-78
ABCC9	9	9	1244	-9346
ANGPTL4	9	-10	1245	305
CHRNA10	9	4	1246	-1782
APOL1	9	-16	1247	516
GNMT	9	6	1248	-3253
TREM1	9	-8	1249	202
BHLHE41	9	-9	1250	265
KCNT1	9	5	1251	-2393
KCNMB4	9	9	1252	-9967
UNC5A	9	9	1253	-10037
DIABLO	9	-5	1254	13
APOA5	9	0	1255	-617
RN7SK	9	-6	1256	82
ASXL1	9	-2	1257	-297
HCAR2	9	-12	1258	389
CASP12	9	5	1259	-2498
GPER1	9	-27	1260	748
ENG	9	-13	1261	422
DCN	9	-16	1262	529
HMGA2	9	-14	1263	461
XIAP	9	-11	1264	361
LYN	8	0	1265	-615
ABCA4	8	-6	1266	87
IDE	8	-10	1267	320
SRY	8	2	1268	-1081
FAP	8	-16	1269	533
CUBN	8	-1	1270	-451
PI3	8	1	1271	-809
PLP1	8	3	1272	-1424
GTF2B	8	-9	1273	277
GRM4	8	2	1274	-1078
PLA1A	8	4	1275	-1874
PYGM	8	-3	1276	-185
FADS2	8	3	1277	-1425
SUOX	8	-5	1278	20
TWIST1	8	0	1279	-614
SLC15A1	8	-3	1280	-184
GRM6	8	2	1281	-1081
CD93	8	-2	1282	-295
CREB1	8	-6	1283	99
OAS1	8	-2	1284	-295
CD1D	8	0	1285	-615
MVK	8	1	1286	-816
CCR4	8	-16	1287	540
ARRB1	8	-1	1288	-446
UTRN	8	-4	1289	-69
SLC25A20	8	-5	1290	27
APOA1	8	0	1291	-612
C2	8	-1	1292	-446
RUNX1T1	8	6	1293	-3535
KRT6A	8	-3	1294	-185
PER1	8	-3	1295	-185
KRT19	8	-14	1296	485
MAPK3	8	0	1297	-618
IL9	8	-9	1298	290
CHRNA2	8	7	1299	-5179
BGN	8	-2	1300	-301
CXADR	8	3	1301	-1441
CDSN	8	0	1302	-620
SLC26A5	8	-13	1303	451
PIK3CD	8	-2	1304	-303
ARRB2	8	0	1305	-628
ASCL1	8	-17	1306	587
ATOH1	8	1	1307	-826
ALDH1A1	8	-8	1308	238
CRYBG1	8	5	1309	-2591
SMAD3	8	-7	1310	177
DAPK1	8	4	1311	-1928
DDIT3	8	-5	1312	35
GRIN2A	8	-1	1313	-456
PTPN22	8	-5	1314	33
ECM1	8	2	1315	-1118
EBF1	8	1	1316	-827
ACVR1B	8	2	1317	-1124
HCRTR2	8	-3	1318	-173
DRD5	8	-5	1319	34
TICAM1	8	-9	1320	298
EXT1	8	-5	1321	32
ETS1	8	-4	1322	-67
PTGER2	8	-1	1323	-458
RALA	8	5	1324	-2674
IGFBP1	8	-5	1325	33
RARB	8	0	1326	-631
HTR1F	8	-3	1327	-172
PDIA3	8	3	1328	-1489
SCGB1A1	8	-6	1329	121
CDK7	8	-3	1330	-170
BAK1	8	-3	1331	-170
TFRC	8	-36	1332	914
IL2RB	8	-6	1333	122
RASA1	8	3	1334	-1507
NOTCH3	8	-8	1335	254
OGG1	8	-6	1336	121
TSPAN6	8	7	1337	-5472
RAD52	8	-4	1338	-65
PHEX	8	5	1339	-2732
TNFRSF1B	8	-10	1340	368
TNNT2	8	-1	1341	-458
RGS12	8	6	1342	-3792
RPS6KA2	8	6	1343	-3804
MSH6	8	-51	1344	1037
LPP	8	3	1345	-1508
DFFB	8	-2	1346	-312
LBR	8	6	1347	-3813
CSF3R	8	-2	1348	-311
TGFBR2	8	-8	1349	261
FGFR2	8	-14	1350	526
LUM	8	-2	1351	-309
CD276	8	-22	1352	744
RNASE2	8	7	1353	-5568
COX3	8	1	1354	-841
NPC1	8	-16	1355	595
LGALS9	8	-17	1356	628
TLR4	8	-11	1357	429
MSLN	8	-7	1358	208
NOTCH2	8	1	1359	-843
SPINK1	8	-5	1360	51
HOMER1	8	-23	1361	772
SOX11	8	-4	1362	-51
NOD1	8	-2	1363	-307
S100A9	8	-6	1364	138
SARM1	8	-15	1365	574
KDM1A	8	-14	1366	538
NTN1	8	-9	1367	327
DEDD	8	0	1368	-630
KDR	8	-10	1369	392
PGM1	8	-4	1370	-46
MYOC	8	-4	1371	-46
ARID1A	8	-10	1372	394
SF3B1	8	-7	1373	218
POSTN	8	-20	1374	720
PDE4A	8	-2	1375	-306
POLB	8	-5	1376	62
EOMES	8	-7	1377	220
SLC1A2	8	-15	1378	582
GPA33	8	3	1379	-1591
PRKCQ	8	4	1380	-2143
PQBP1	8	-5	1381	63
AKR1C3	8	2	1382	-1221
NRP1	8	-15	1383	586
NRP2	8	0	1384	-642
SPO11	8	-3	1385	-152
RIPK2	8	-1	1386	-467
POLI	8	6	1387	-4252
TRIM21	8	-8	1388	288
DNM1L	8	-11	1389	450
SULT1A1	8	1	1390	-902
SBDS	8	-5	1391	67
HDAC3	8	1	1392	-904
RPTOR	8	-7	1393	228
BTRC	8	1	1394	-906
VPS35	8	-4	1395	-44
HCAR1	8	1	1396	-907
NLGN3	8	5	1397	-3110
DUOX1	8	2	1398	-1269
CRLF2	8	1	1399	-917
LINGO1	8	4	1400	-2294
ANKK1	8	6	1401	-4758
TET3	8	6	1402	-4794
LAT	8	-5	1403	69
APRT	7	0	1404	-668
SLC25A1	7	5	1405	-3356
COL1A2	7	-1	1406	-472
PHB	7	0	1407	-666
FCAMR	7	5	1408	-3361
SCX	7	-10	1409	418
MYH9	7	-4	1410	-44
CXCL3	7	-5	1411	71
PKD2	7	-2	1412	-308
CYGB	7	0	1413	-664
GCH1	7	0	1414	-664
ARSB	7	0	1415	-664
ITGAV	7	-5	1416	72
COL6A3	7	2	1417	-1278
GALC	7	-6	1418	162
FANCM	7	-2	1419	-304
MUSK	7	-9	1420	366
L1CAM	7	-11	1421	470
TBXA2R	7	0	1422	-669
TAS1R1	7	0	1423	-669
CCR6	7	-4	1424	-41
ASMT	7	0	1425	-672
COL4A5	7	1	1426	-940
SHOX	7	-3	1427	-154
TSC2	7	-7	1428	241
TNFRSF13C	7	-4	1429	-43
SCG2	7	3	1430	-1734
CXCL16	7	-5	1431	74
ROCK1	7	-8	1432	316
KLRC1	7	-8	1433	316
SP100	7	-3	1434	-156
SLC5A5	7	-10	1435	433
GRM3	7	1	1436	-936
CACNA1A	7	-10	1437	434
NADK	7	-6	1438	173
SELPLG	7	-19	1439	752
PER3	7	2	1440	-1285
TRPM5	7	-6	1441	174
APLNR	7	-10	1442	436
PRKACA	7	3	1443	-1741
CHRM5	7	-3	1444	-154
KRT10	7	0	1445	-672
TRPV5	7	-2	1446	-298
ESRRA	7	0	1447	-672
CHRNA5	7	3	1448	-1742
CHRNA7	7	4	1449	-2401
CRHR1	7	1	1450	-936
ADRA2B	7	-5	1451	82
PLIN2	7	-3	1452	-152
SLC24A5	7	1	1453	-939
ROR2	7	-5	1454	81
CLDN3	7	-1	1455	-471
CEBPB	7	-17	1456	704
ACACA	7	-2	1457	-297
AAVS1	7	0	1458	-673
CDH1	7	-3	1459	-153
BMP7	7	-13	1460	575
AGTR2	7	-6	1461	185
ATP5F1A	7	-13	1462	576
GABRB2	7	7	1463	-7787
DNMT3A	7	-5	1464	85
DLG2	7	7	1465	-7794
FHIT	7	2	1466	-1317
FABP3	7	-10	1467	449
GTF3A	7	6	1468	-5142
DSCAM	7	1	1469	-969
ELF1	7	2	1470	-1323
GCLC	7	7	1471	-7851
GJB2	7	-3	1472	-156
ETS2	7	5	1473	-3524
CTSG	7	-3	1474	-158
FLI1	7	-8	1475	338
MEF2C	7	-2	1476	-301
GMNN	7	1	1477	-982
MAPK6	7	4	1478	-2517
RBPJ	7	-2	1479	-304
IGH	7	-9	1480	404
HTR1E	7	0	1481	-675
ND5	7	-8	1482	343
PENK	7	-6	1483	189
GPR35	7	1	1484	-986
ATG16L1	7	3	1485	-1830
MAD2L1	7	4	1486	-2538
MLNR	7	0	1487	-673
KRT5	7	-9	1488	410
SDHA	7	-9	1489	410
MADCAM1	7	-7	1490	281
SFTPC	7	-9	1491	411
LBP	7	-13	1492	600
SORL1	7	1	1493	-988
CX3CL1	7	-20	1494	827
UGT2B7	7	1	1495	-987
IL7R	7	-8	1496	353
RAD21	7	-4	1497	-7
NBN	7	-1	1498	-469
GDF5	7	-5	1499	99
RARG	7	-3	1500	-144
RARRES2	7	-7	1501	288
MPZ	7	-9	1502	419
ANGPT2	7	-1	1503	-468
RHEB	7	-1	1504	-469
CPE	7	0	1505	-670
ACAT1	7	-8	1506	361
RGS2	7	-1	1507	-470
TACR1	7	-3	1508	-142
RPS3	7	1	1509	-986
ANXA2	7	-10	1510	477
LMNB1	7	0	1511	-673
XRCC1	7	-2	1512	-291
CYTB	7	1	1513	-995
TPH1	7	-4	1514	-3
CIITA	7	2	1515	-1361
NEDD4	7	-1	1516	-475
LIG1	7	0	1517	-682
ENPP2	7	-5	1518	106
LAIR1	7	-2	1519	-294
NONO	7	-2	1520	-297
SPTAN1	7	1	1521	-1000
SOAT1	7	3	1522	-1881
NMI	7	2	1523	-1378
PFKFB3	7	-8	1524	372
OXCT1	7	-1	1525	-471
PABPN1	7	3	1526	-1897
SIGLEC1	7	1	1527	-1006
SMC3	7	6	1528	-5582
KCNN4	7	1	1529	-1009
SLN	7	4	1530	-2686
NFATC1	7	0	1531	-698
MYLK	7	-9	1532	438
SLC22A1	7	2	1533	-1397
SMN2	7	0	1534	-703
DDR2	7	3	1535	-1924
CNIH1	7	2	1536	-1398
BAP1	7	-9	1537	440
TXNRD1	7	0	1538	-703
LPIN1	7	3	1539	-1933
PAX1	7	4	1540	-2715
POLE	7	-7	1541	307
PCNT	7	-2	1542	-287
ICOSLG	7	-4	1543	12
S1PR2	7	5	1544	-3891
ATP6V0A2	7	4	1545	-2741
RIPK3	7	-1	1546	-463
ADGRL3	7	-1	1547	-463
SLAMF1	7	2	1548	-1410
SCRIB	7	0	1549	-709
WNT2	7	0	1550	-711
BAG3	7	-3	1551	-138
CD96	7	-9	1552	453
ZFPM2	7	0	1553	-714
SH2B3	7	0	1554	-718
FERMT2	7	5	1555	-4017
LRP8	7	4	1556	-2813
ELOC	7	3	1557	-1990
FGF17	7	3	1558	-1994
ZFY	7	1	1559	-1052
TBR1	7	-11	1560	577
PRKAA1	7	-1	1561	-469
ZFX	7	-2	1562	-289
G3BP1	7	2	1563	-1442
VKORC1	7	-10	1564	518
SALL4	7	-9	1565	464
API5	7	-5	1566	129
TREX1	7	-5	1567	129
SIRT2	7	-8	1568	406
U2AF2	7	-4	1569	23
AGK	7	2	1570	-1475
CCNA1	7	2	1571	-1475
IL37	7	-4	1572	24
RBFOX1	7	0	1573	-733
EGLN1	7	-5	1574	133
ERAP1	7	-3	1575	-129
SNRK	7	1	1576	-1081
LMOD3	7	-1	1577	-480
SRD5A3	7	7	1578	-9942
FBXO11	7	-3	1579	-129
HAVCR2	7	-27	1580	1038
EAPP	7	-31	1581	1094
TDP1	7	0	1582	-740
SLC5A7	7	-16	1583	783
TWIST2	7	5	1584	-4573
CSMD1	7	6	1585	-6963
PTF1A	7	-1	1586	-480
CCDC80	7	6	1587	-7007
FLCN	7	-1	1588	-480
SLITRK1	7	-6	1589	257
CARD16	7	-8	1590	417
TAB3	7	7	1591	-10698
SIRPA	7	-32	1592	1116
RICTOR	7	-2	1593	-282
GPR153	7	5	1594	-4716
NCF1	7	3	1595	-2164
DST	7	-4	1596	39
APOD	7	-6	1597	260
SNHG14	7	5	1598	-4751
F7	6	-4	1599	38
DAGLA	6	-4	1600	37
DSP	6	-7	1601	353
CEL	6	0	1602	-741
CCL1	6	-11	1603	614
DCD	6	-4	1604	38
COL4A6	6	5	1605	-4760
CYP24A1	6	-7	1606	354
GPHN	6	-5	1607	152
DBT	6	3	1608	-2175
EMD	6	-14	1609	734
BST2	6	-9	1610	500
DLG4	6	-19	1611	901
CD207	6	-2	1612	-279
C5AR1	6	-14	1613	736
CD48	6	-14	1614	736
CEACAM5	6	-9	1615	503
GRM2	6	-2	1616	-278
ENAM	6	-4	1617	42
LIN28A	6	-6	1618	266
PEBP1	6	3	1619	-2184
FOXA2	6	-5	1620	152
MX1	6	-15	1621	775
KYNU	6	2	1622	-1539
ITGA4	6	-9	1623	510
CPB2	6	2	1624	-1546
PTX3	6	-13	1625	716
CPOX	6	4	1626	-3186
CCL22	6	-10	1627	569
GRM1	6	2	1628	-1547
ADGRE1	6	-9	1629	508
WNT4	6	-10	1630	570
PRPH	6	-1	1631	-480
CALM2	6	1	1632	-1094
KCNQ1	6	-4	1633	39
CACNA2D1	6	-2	1634	-279
FOXP1	6	-7	1635	366
CNP	6	2	1636	-1547
CA4	6	0	1637	-744
CLU	6	-28	1638	1103
CD8A	6	-14	1639	759
CD5L	6	5	1640	-4816
CBFB	6	-4	1641	42
CHD1	6	-7	1642	371
CLCN2	6	2	1643	-1544
MYH7	6	-9	1644	520
CHRNB2	6	5	1645	-4826
MCM2	6	-8	1646	453
HSPB1	6	-3	1647	-99
CCKAR	6	-4	1648	48
CSTB	6	-3	1649	-98
GDF9	6	-4	1650	48
CRHR2	6	2	1651	-1546
ACVR2B	6	-7	1652	380
ATP1A3	6	3	1653	-2207
AMACR	6	-2	1654	-269
CSN2	6	-6	1655	281
ALOX5AP	6	0	1656	-739
ACAT2	6	2	1657	-1552
ASS1	6	1	1658	-1103
RHOC	6	2	1659	-1571
VLDLR	6	-3	1660	-101
CYP26A1	6	1	1661	-1106
GADD45A	6	-3	1662	-103
CYP2J2	6	3	1663	-2252
GATA6	6	-5	1664	178
BACH1	6	1	1665	-1112
HCN2	6	0	1666	-752
BIK	6	3	1667	-2257
FGF10	6	0	1668	-758
PTK2B	6	1	1669	-1115
ACSL4	6	-15	1670	815
LPAR1	6	-6	1671	288
ELF2	6	-6	1672	288
BMPR1A	6	-4	1673	52
GFI1	6	4	1674	-3286
RCAN1	6	-7	1675	393
HEXB	6	0	1676	-761
HLA-DRA	6	-7	1677	394
H2AZ1	6	-2	1678	-272
ERCC1	6	-10	1679	605
EWSR1	6	2	1680	-1604
ADIPOR1	6	-7	1681	393
AK3	6	6	1682	-7669
ETFA	6	0	1683	-770
IGFBP7	6	-5	1684	187
IGFBP5	6	3	1685	-2328
IGFBP4	6	1	1686	-1128
PVT1	6	2	1687	-1618
GPR18	6	-1	1688	-470
GRID2	6	2	1689	-1621
GRN	6	-24	1690	1083
MGAT1	6	1	1691	-1132
AHSG	6	-1	1692	-471
ADCYAP1	6	-11	1693	666
FSHB	6	-9	1694	552
SLC2A9	6	-4	1695	55
TGFB3	6	2	1696	-1631
THRB	6	-11	1697	668
TEAD1	6	-4	1698	57
TGM3	6	1	1699	-1133
TEK	6	-8	1700	490
TIMP3	6	-6	1701	300
TIMP2	6	-8	1702	488
ANGPT1	6	-7	1703	404
RAD51C	6	-4	1704	58
REL	6	-2	1705	-265
MSMB	6	-2	1706	-268
MSH3	6	-4	1707	60
MTNR1A	6	0	1708	-786
KCNN3	6	4	1709	-3431
RPS6KA1	6	3	1710	-2383
GHRHR	6	-4	1711	59
ETF1	6	5	1712	-5143
CDK6	6	-8	1713	494
TGFBR1	6	-8	1714	494
PEMT	6	-2	1715	-267
EEA1	6	-4	1716	59
LMO2	6	-1	1717	-469
LTB	6	-10	1718	632
MCAM	6	-9	1719	572
OCRL	6	3	1720	-2386
FOXA1	6	-12	1721	747
FPR1	6	0	1722	-780
FTL	6	-11	1723	688
HLA-DQA1	6	-1	1724	-469
FUT1	6	1	1725	-1143
NR4A2	6	-1	1726	-468
MUC2	6	-6	1727	317
MTF1	6	0	1728	-782
LIG3	6	2	1729	-1651
SFTPD	6	-3	1730	-81
MCOLN1	6	-1	1731	-467
FADS1	6	0	1732	-779
TSHB	6	2	1733	-1652
PTGDS	6	0	1734	-778
KCNQ2	6	3	1735	-2407
CENPB	6	3	1736	-2413
RPS7	6	4	1737	-3488
MAP2K4	6	6	1738	-7920
TRAM2	6	5	1739	-5230
PLXND1	6	-1	1740	-468
SOX3	6	-4	1741	72
SNRPN	6	1	1742	-1156
RXRB	6	6	1743	-7975
RYR1	6	-9	1744	593
KNG1	6	3	1745	-2445
OLR1	6	-4	1746	70
P2RX4	6	-17	1747	955
OSBP	6	4	1748	-3537
QKI	6	-5	1749	227
KIF5A	6	0	1750	-789
SMARCA2	6	-8	1751	520
IL32	6	-11	1752	711
SNAI2	6	-1	1753	-477
SCN8A	6	-1	1754	-477
CLEC11A	6	0	1755	-795
SMARCB1	6	-3	1756	-71
UBC	6	-5	1757	230
PKP2	6	0	1758	-802
UBD	6	3	1759	-2494
P2RY1	6	1	1760	-1181
PAPOLA	6	4	1761	-3645
PDC	6	5	1762	-5508
VAV1	6	-5	1763	231
MARCO	6	-9	1764	608
TOMM40	6	-1	1765	-487
MERTK	6	-7	1766	451
PYCARD	6	-6	1767	344
SHC1	6	1	1768	-1187
SLC1A1	6	-2	1769	-243
PDK4	6	-6	1770	346
WFDC2	6	-7	1771	455
KLRG1	6	-24	1772	1162
ADAMTS3	6	2	1773	-1734
BEST1	6	-4	1774	86
SRGAP2	6	-5	1775	242
CD226	6	-9	1776	618
XRCC2	6	5	1777	-5670
BRD7	6	4	1778	-3727
PPP2CA	6	-1	1779	-485
TOMM20	6	-3	1780	-58
SLC18A3	6	-4	1781	90
SLC7A1	6	3	1782	-2552
TARBP2	6	5	1783	-5706
SLBP	6	3	1784	-2567
PRRC2A	6	5	1785	-5735
RAB7A	6	-2	1786	-237
SF3B2	6	2	1787	-1754
METAP2	6	-7	1788	469
HCN4	6	1	1789	-1195
FOXN1	6	3	1790	-2577
STXBP1	6	-4	1791	97
KIF2C	6	4	1792	-3803
SYNGAP1	6	-15	1793	926
XRCC4	6	-2	1794	-235
XPC	6	-7	1795	475
SRGN	6	-1	1796	-486
HAVCR1	6	-5	1797	259
TNFSF13	6	-9	1798	637
NMNAT1	6	-7	1799	477
FBP2	6	4	1800	-3855
DLK1	6	-3	1801	-53
CLEC5A	6	4	1802	-3860
EBI3	6	-7	1803	480
TCF3	6	-5	1804	263
IRAK4	6	0	1805	-820
RTN4R	6	-2	1806	-234
WNK1	6	-5	1807	264
CYSLTR1	6	-4	1808	108
MLXIPL	6	-3	1809	-50
RAX	6	6	1810	-9080
MAVS	6	-8	1811	571
ECD	6	6	1812	-9090
BCL10	6	2	1813	-1818
NLRP1	6	-6	1814	374
TOLLIP	6	-5	1815	266
MRTFA	6	2	1816	-1826
IKZF3	6	1	1817	-1236
WWOX	6	1	1818	-1242
NOX1	6	-9	1819	652
FAM181A	6	5	1820	-6313
PARL	6	2	1821	-1844
DGCR8	6	4	1822	-4143
FIP1L1	6	3	1823	-2759
ANKH	6	4	1824	-4153
ATPAF2	6	3	1825	-2766
NUBPL	6	1	1826	-1258
LEF1	6	-8	1827	584
SHANK3	6	-5	1828	276
