# gene	views	view_delta	view_rank	view_rank_delta
PDX1	18	3	970	-351
TAPBP	18	-2	971	-30
TNFRSF1B	18	1	972	-187
PTGER4	18	2	973	-272
FOXA1	18	2	974	-274
IKZF1	18	3	975	-358
SOX10	18	-9	976	202
KDR	18	5	977	-537
ARID1A	18	-6	978	114
ICMT	18	16	979	-4986
PLCG2	18	9	980	-1087
UTY	18	3	981	-364
GPR55	18	2	982	-274
TBR1	18	8	983	-938
GGH	18	1	984	-194
BHLHE41	18	3	985	-372
CDT1	18	-5	986	81
EIF2A	18	-9	987	207
GAL	17	-15	988	333
CCL1	17	1	989	-197
LYVE1	17	-1	990	-87
SCX	17	10	991	-1394
BAD	17	-3	992	20
TAS1R2	17	-6	993	118
VGF	17	6	994	-676
PRAME	17	-4	995	54
GTF2B	17	-10	996	233
ITGB3	17	-4	997	54
NKX2-1	17	8	998	-961
PLTP	17	12	999	-2099
MC2R	17	1	1000	-196
MYOG	17	-13	1001	305
SLC5A5	17	-12	1002	283
CACNA1A	17	4	1003	-449
CAV1	17	-7	1004	158
ITGAE	17	-5	1005	86
APLNR	17	-7	1006	159
XDH	17	0	1007	-136
IL9	17	-4	1008	60
CMKLR1	17	7	1009	-812
CHEK1	17	-35	1010	595
MASP2	17	6	1011	-682
CENPA	17	-12	1012	290
ALPL	17	2	1013	-292
NQO1	17	-11	1014	267
CYP3A5	17	-19	1015	426
GABRA2	17	-1	1016	-78
BMPR2	17	4	1017	-452
FABP3	17	6	1018	-687
SLC29A1	17	8	1019	-986
BECN1	17	9	1020	-1183
ITGB4	17	12	1021	-2181
TICAM1	17	-7	1022	171
ABCG2	17	-3	1023	32
HTRA1	17	9	1024	-1192
HRG	17	-2	1025	-23
CD99	17	0	1026	-129
ADCYAP1	17	3	1027	-372
ADORA3	17	8	1028	-994
THRB	17	9	1029	-1201
INHBA	17	6	1030	-688
RAB5A	17	3	1031	-370
ABCD1	17	2	1032	-293
ANXA2	17	4	1033	-473
SOCS3	17	0	1034	-129
FTL	17	12	1035	-2236
MUC5AC	17	0	1036	-129
TRAF6	17	-1	1037	-72
LHCGR	17	-11	1038	284
SOD3	17	9	1039	-1228
NTN1	17	9	1040	-1236
IL32	17	7	1041	-850
CASK	17	9	1042	-1262
OLIG2	17	0	1043	-130
SSTR2	17	-17	1044	411
TAP1	17	4	1045	-484
VKORC1	17	6	1046	-722
TREM1	17	-2	1047	-23
IKZF2	17	0	1048	-132
TXNIP	16	10	1049	-1624
SPN	16	-14	1050	362
JUP	16	0	1051	-137
NUDT15	16	4	1052	-489
CEACAM1	16	6	1053	-740
MUSK	16	-2	1054	-25
PLK1	16	-8	1055	215
CALD1	16	-4	1056	75
HK1	16	0	1057	-140
CCL22	16	3	1058	-392
NSF	16	4	1059	-502
WNT4	16	0	1060	-145
E2F1	16	-7	1061	176
GJA1	16	-2	1062	-26
RXRA	16	-1	1063	-82
EEF1A1	16	-26	1064	558
CTH	16	8	1065	-1110
APCS	16	4	1066	-512
CENPF	16	6	1067	-761
ADAM10	16	-5	1068	119
CACNA1C	16	-11	1069	301
ALDH1A1	16	1	1070	-236
GABRA5	16	12	1071	-2657
F2RL1	16	4	1072	-517
ELK1	16	-4	1073	83
ERCC1	16	-20	1074	484
PTGER3	16	4	1075	-529
IGH	16	-7	1076	186
MMP7	16	-8	1077	223
KRT5	16	-1	1078	-78
SDHA	16	0	1079	-157
SFTPC	16	-5	1080	125
NOTCH3	16	-2	1081	-22
PRKCA	16	-4	1082	83
MPZ	16	3	1083	-412
RHD	16	7	1084	-944
IGF2R	16	3	1085	-419
LTB	16	3	1086	-422
ZP3	16	8	1087	-1161
TGFBR2	16	-3	1088	32
HLA-DQB1	16	-10	1089	283
LDHA	16	-5	1090	130
ATG5	16	3	1091	-420
SPI1	16	-10	1092	284
PIGA	16	5	1093	-650
MYLK	16	-2	1094	-24
NRAS	16	-3	1095	31
RPE65	16	-15	1096	411
BAP1	16	-1	1097	-71
P4HB	16	10	1098	-1797
CD96	16	10	1099	-1832
TRIM21	16	9	1100	-1509
SALL4	16	7	1101	-1003
NANS	16	9	1102	-1528
TRPM2	16	2	1103	-334
DLD	15	-14	1104	392
FAH	15	1	1105	-261
CBS	15	1	1106	-261
FECH	15	-21	1107	524
ITGAL	15	2	1108	-333
SQLE	15	-2	1109	-26
BST2	15	3	1110	-440
DAG1	15	-14	1111	395
CEACAM5	15	-2	1112	-26
ITGA4	15	5	1113	-692
COL17A1	15	8	1114	-1286
CYP11B1	15	-6	1115	169
ROCK1	15	1	1116	-263
KLRC1	15	-1	1117	-81
SAMHD1	15	-3	1118	32
BMI1	15	8	1119	-1287
CCL13	15	4	1120	-561
ADGRE1	15	-4	1121	88
TRPV2	15	-10	1122	303
MAPK14	15	-3	1123	36
MYH7	15	-5	1124	140
CLK1	15	9	1125	-1595
ABCA12	15	-10	1126	303
CDX2	15	-3	1127	36
CEBPA	15	-10	1128	303
CDH5	15	-18	1129	485
CTSK	15	0	1130	-174
FEN1	15	-1	1131	-84
KIF1A	15	8	1132	-1314
SMAD3	15	-8	1133	245
GRIN2B	15	6	1134	-867
GPR183	15	-11	1135	337
MLANA	15	-9	1136	284
FLI1	15	-6	1137	186
FOXO4	15	1	1138	-258
ND5	15	2	1139	-346
BBC3	15	-2	1140	-17
MDK	15	-1	1141	-96
FSHB	15	-1	1142	-97
IL7R	15	5	1143	-719
OPN1LW	15	-13	1144	395
ACAT1	15	3	1145	-472
PTPN1	15	2	1146	-359
MCAM	15	-6	1147	189
HNF4A	15	1	1148	-265
NR0B1	15	-6	1149	190
MSLN	15	-17	1150	482
RYR1	15	-3	1151	36
PFKFB3	15	-2	1152	-14
SAA1	15	3	1153	-480
TRIM28	15	-8	1154	256
SF3B1	15	6	1155	-913
MARCO	15	-4	1156	88
EOMES	15	-7	1157	221
CD226	15	-5	1158	149
MAP3K7	15	-3	1159	35
BCL2L11	15	3	1160	-487
TNFSF13	15	-1	1161	-104
SIRT2	15	10	1162	-2303
IL19	15	11	1163	-2971
CXXC1	15	2	1164	-372
RPTOR	15	4	1165	-608
TDP2	15	14	1166	-7221
NOX1	15	10	1167	-2347
ZZZ3	15	12	1168	-3975
VSIR	15	3	1169	-492
SLAMF7	15	-15	1170	460
REG3G	15	6	1171	-950
BTLA	15	-5	1172	160
CARD16	15	8	1173	-1488
RN7SK	15	5	1174	-774
JAG1	15	-2	1175	-9
PIK3R1	15	4	1176	-608
S100A8	15	2	1177	-363
HJV	14	-4	1178	103
ABCA4	14	-6	1179	208
FOS	14	-13	1180	418
ICAM4	14	12	1181	-4213
ARG1	14	-2	1182	-13
HK2	14	-3	1183	44
CREB1	14	-5	1184	159
CD1A	14	-9	1185	306
CYP17A1	14	-36	1186	764
TSC2	14	-5	1187	160
PLEC	14	-12	1188	402
PPAT	14	-2	1189	-13
NPAS2	14	3	1190	-497
KRT18	14	4	1191	-627
AKR1C4	14	2	1192	-378
MCM2	14	5	1193	-790
ARNT	14	-5	1194	156
ADH1B	14	8	1195	-1528
ARF1	14	10	1196	-2511
UGT1A1	14	4	1197	-634
FOXL2	14	-8	1198	274
SMAD1	14	4	1199	-639
GAD2	14	8	1200	-1555
MAX	14	1	1201	-273
DYRK1A	14	6	1202	-995
DSG1	14	2	1203	-393
MECOM	14	-5	1204	159
EPHX2	14	1	1205	-274
CNTF	14	-4	1206	108
IRF8	14	5	1207	-810
SCGB1A1	14	0	1208	-190
MADCAM1	14	-5	1209	158
TEK	14	-2	1210	-30
IL2RB	14	-1	1211	-109
TEC	14	1	1212	-281
RARRES2	14	8	1213	-1595
TIMP2	14	-8	1214	284
OGG1	14	-2	1215	-26
TCF4	14	3	1216	-505
NFKB1	14	0	1217	-190
NCK1	14	9	1218	-2040
CDK6	14	4	1219	-649
TGFBR1	14	-2	1220	-24
ISL1	14	6	1221	-1026
TP53BP1	14	-5	1222	165
LAMP2	14	-15	1223	493
FGFR1	14	-12	1224	417
SFRP1	14	5	1225	-828
S100A9	14	-10	1226	363
ADAM12	14	4	1227	-662
EIF2AK3	14	0	1228	-189
LGI1	14	1	1229	-284
SERPINE2	14	7	1230	-1332
SMARCA2	14	-8	1231	298
TOX	14	-1	1232	-107
PLCG1	14	2	1233	-402
POLE	14	-8	1234	299
EZR	14	1	1235	-284
KLF4	14	-10	1236	370
SATB2	14	-7	1237	273
NR1H2	14	9	1238	-2137
TNFSF14	14	-3	1239	63
MAVS	14	-13	1240	461
DIABLO	14	-1	1241	-118
SETD2	14	0	1242	-190
LEF1	14	8	1243	-1777
CEP290	14	-4	1244	114
NNMT	14	-6	1245	232
MICA	14	3	1246	-536
ACR	13	-6	1247	232
DSP	13	-2	1248	-29
RNR2	13	-6	1249	233
APAF1	13	-8	1250	311
ASPM	13	0	1251	-189
CYP24A1	13	1	1252	-296
FYN	13	3	1253	-539
NR4A1	13	1	1254	-295
CEACAM8	13	-8	1255	313
GALC	13	4	1256	-702
HNF1B	13	-2	1257	-25
SUOX	13	-2	1258	-27
HSD11B1	13	-1	1259	-113
DEFB4B	13	-4	1260	120
PPBP	13	7	1261	-1438
NCR1	13	1	1262	-297
SLC25A20	13	-13	1263	474
PAK1	13	-2	1264	-27
NADK	13	2	1265	-418
SDHD	13	-6	1266	232
TRPM5	13	-4	1267	125
EDNRB	13	0	1268	-186
FOXP1	13	-3	1269	63
CBL	13	1	1270	-298
CHD1	13	3	1271	-549
ACVR2B	13	-7	1272	285
GLUD1	13	0	1273	-188
RND3	13	13	1274	-8229
XRCC6	13	-3	1275	61
AGTR2	13	-21	1276	648
DDIT3	13	-3	1277	61
BMX	13	11	1278	-4272
GSTP1	13	-6	1279	235
ACSL3	13	2	1280	-426
PTPN22	13	-3	1281	57
RCAN1	13	6	1282	-1184
HLA-DRA	13	2	1283	-427
EMP3	13	5	1284	-921
DRD5	13	-15	1285	537
GH1	13	-4	1286	136
GNAQ	13	0	1287	-189
ADIPOR1	13	2	1288	-427
EXT1	13	-1	1289	-104
GPLD1	13	9	1290	-2471
PTCH1	13	-20	1291	645
IGFBP1	13	-1	1292	-103
GPX1	13	-7	1293	300
PENK	13	-4	1294	141
CDKL5	13	-9	1295	366
MGP	13	-7	1296	301
IGKC	13	7	1297	-1505
TGFBI	13	-2	1298	-21
ANGPT1	13	-7	1299	299
MSR1	13	0	1300	-199
PTGFR	13	0	1301	-202
PTK7	13	11	1302	-4447
FUS	13	-26	1303	750
HMGA1	13	6	1304	-1231
TPSAB1	13	8	1305	-1972
DCK	13	5	1306	-957
LTBR	13	-12	1307	472
NOS2	13	-5	1308	197
SPINK1	13	-6	1309	249
PITX2	13	4	1310	-746
NEUROD1	13	-2	1311	-27
AXIN2	13	3	1312	-585
PRRX1	13	-6	1313	246
POLB	13	-15	1314	557
MERTK	13	-17	1315	609
WFDC2	13	4	1316	-763
YY1	13	8	1317	-2072
PQBP1	13	6	1318	-1274
METAP2	13	8	1319	-2089
XPC	13	-2	1320	-31
OPTN	13	4	1321	-774
NMNAT1	13	-2	1322	-31
EBI3	13	8	1323	-2109
SBDS	13	6	1324	-1291
SIGLEC8	13	-1	1325	-105
POLM	13	8	1326	-2183
MAP1LC3A	13	5	1327	-1020
WNT3A	13	-3	1328	57
DCLRE1C	13	-1	1329	-106
CLEC7A	13	-4	1330	148
HOPX	13	4	1331	-796
SLITRK1	13	5	1332	-1038
HOTAIR	13	-11	1333	461
LAT	13	6	1334	-1337
TBK1	13	-13	1335	524
SP7	13	2	1336	-447
APOD	13	5	1337	-1042
KIR2DL3	12	7	1338	-1737
TAS1R3	12	5	1339	-1047
CXCL3	12	-2	1340	-30
PRTN3	12	-11	1341	465
PREP	12	1	1342	-330
CXCL11	12	-22	1343	726
ITGAV	12	-1	1344	-100
CD6	12	-8	1345	370
ABCG1	12	4	1346	-802
CCL8	12	-5	1347	211
DHH	12	4	1348	-804
MAGEA3	12	4	1349	-805
GNPTAB	12	1	1350	-328
MC3R	12	8	1351	-2291
LIN28A	12	-7	1352	328
GNLY	12	-6	1353	270
ITGA2B	12	-8	1354	376
MASP1	12	-7	1355	327
PTGIR	12	-3	1356	68
CXCL16	12	-2	1357	-21
UTRN	12	8	1358	-2299
ACKR3	12	2	1359	-452
BMP1	12	10	1360	-4069
HSPE1	12	-7	1361	326
TRPC5	12	-3	1362	70
PTAFR	12	5	1363	-1049
PER2	12	2	1364	-450
UCHL1	12	-3	1365	70
TRPM7	12	6	1366	-1350
CKM	12	6	1367	-1352
ZEB1	12	-18	1368	670
ADRA2B	12	-5	1369	222
ADRA1B	12	-14	1370	579
DYSF	12	5	1371	-1051
TAFAZZIN	12	-3	1372	70
ROR2	12	-10	1373	451
CSN2	12	7	1374	-1763
ATF3	12	3	1375	-614
ATP1A1	12	8	1376	-2337
GAD1	12	2	1377	-462
FUT2	12	-4	1378	160
DNMT3A	12	-4	1379	160
BCL3	12	-13	1380	553
BARD1	12	0	1381	-206
FABP1	12	6	1382	-1381
LPAR1	12	3	1383	-619
ELF2	12	7	1384	-1806
DUSP1	12	4	1385	-813
CYP11B2	12	-8	1386	397
GATA4	12	-10	1387	461
GH2	12	7	1388	-1812
ETS1	12	-1	1389	-89
PTMA	12	-1	1390	-90
MAG	12	9	1391	-3154
IFNAR2	12	9	1392	-3172
TGFB2	12	-1	1393	-94
SOS1	12	-13	1394	562
IL24	12	-3	1395	78
INSIG1	12	4	1396	-836
ITGB6	12	5	1397	-1112
IL12A	12	5	1398	-1112
TCHH	12	2	1399	-462
GDF5	12	7	1400	-1842
TIMP3	12	-2	1401	-1
ABCC1	12	-2	1402	-1
RAD52	12	-1	1403	-93
MST1	12	9	1404	-3225
MTRR	12	5	1405	-1113
ND6	12	-1	1406	-96
CTF1	12	6	1407	-1414
CLDN1	12	1	1408	-317
CTSL	12	1	1409	-318
MUC2	12	-17	1410	681
TSG101	12	-3	1411	80
ENPP2	12	-8	1412	407
SOX11	12	2	1413	-471
SORT1	12	-7	1414	351
SSPN	12	4	1415	-857
PGM1	12	3	1416	-647
MYOC	12	5	1417	-1147
UBE2I	12	6	1418	-1473
TNFRSF13B	12	-9	1419	456
PARN	12	9	1420	-3383
NRXN1	12	-3	1421	79
VDAC1	12	-1	1422	-96
PYCARD	12	-11	1423	523
PDK4	12	-3	1424	78
MAFB	12	-2	1425	1
RAPGEF3	12	0	1426	-217
ATG7	12	-2	1427	1
OGT	12	-1	1428	-98
PPP1R15A	12	3	1429	-662
CDCP1	12	-1	1430	-97
PHGDH	12	-2	1431	3
MTERF1	12	8	1432	-2641
TRA	12	3	1433	-663
TBX3	12	-1	1434	-96
LILRB1	12	-5	1435	258
DERL1	12	6	1436	-1534
API5	12	9	1437	-3586
TREX1	12	-5	1438	259
VPS35	12	1	1439	-337
NLRP1	12	-6	1440	311
EGLN1	12	3	1441	-668
ANGPTL3	12	-4	1442	173
CLPB	12	10	1443	-5099
TRIB3	12	5	1444	-1196
CBX2	12	7	1445	-2103
IL23R	12	-7	1446	372
OSR2	12	7	1447	-2124
GATA5	12	3	1448	-681
MRGPRX2	12	-6	1449	317
DUX4	12	-2	1450	12
CDK5	12	-4	1451	176
SI	11	-5	1452	265
IL23A	11	-12	1453	580
MYH9	11	-12	1454	580
GPHN	11	1	1455	-336
GHR	11	-21	1456	796
DHCR7	11	7	1457	-2169
SMAD4	11	-11	1458	545
ANPEP	11	-8	1459	440
CTNNB1	11	-2	1460	15
PYGM	11	5	1461	-1230
MTTP	11	-4	1462	179
MCM6	11	6	1463	-1630
SLC15A1	11	1	1464	-333
CCR6	11	-6	1465	328
IDUA	11	-2	1466	19
FCGR3B	11	7	1467	-2180
FOXA2	11	-8	1468	442
ACADM	11	1	1469	-334
CCL18	11	-4	1470	183
ITGA2	11	-8	1471	442
TNFRSF13C	11	-3	1472	96
NEUROG3	11	5	1473	-1232
DISC1	11	-9	1474	492
STIP1	11	7	1475	-2189
TRPM3	11	1	1476	-336
NR1D1	11	-11	1477	559
CAD	11	-3	1478	96
KRT6A	11	0	1479	-209
PER1	11	-22	1480	837
CD3E	11	1	1481	-335
ADRA2C	11	-12	1482	596
CSPG4	11	5	1483	-1239
GLI2	11	5	1484	-1242
TRPV6	11	-9	1485	497
GATA6	11	0	1486	-216
GABRA3	11	3	1487	-703
OPN1SW	11	-5	1488	267
FGG	11	-4	1489	180
KLF5	11	7	1490	-2262
HCRTR2	11	-5	1491	264
GZMB	11	0	1492	-222
GOT1	11	2	1493	-519
FLT4	11	8	1494	-3047
FOXM1	11	-15	1495	692
IFNB1	11	-1	1496	-110
IGFBP7	11	3	1497	-722
MMP8	11	-8	1498	452
HTR1F	11	-8	1499	452
CDK7	11	2	1500	-520
BAK1	11	7	1501	-2308
TFAM	11	-18	1502	775
IRAK1	11	-10	1503	547
RAD21	11	0	1504	-215
IVL	11	-2	1505	11
PDP1	11	1	1506	-359
SLC1A3	11	-6	1507	347
IRF5	11	-6	1508	346
PRC1	11	-9	1509	505
LTK	11	9	1510	-4248
LY6E	11	-3	1511	101
CLDN2	11	7	1512	-2345
NKX6-1	11	6	1513	-1755
CAST	11	7	1514	-2352
MYH1	11	2	1515	-527
MYF5	11	-1	1516	-110
TPH1	11	5	1517	-1324
MYH6	11	-13	1518	658
LGALS1	11	-8	1519	460
ACVRL1	11	1	1520	-358
TTK	11	6	1521	-1787
QKI	11	2	1522	-539
MAPKAPK2	11	6	1523	-1807
ETV6	11	-1	1524	-106
TRPC6	11	-6	1525	358
EIF1	11	8	1526	-3270
UBC	11	-1	1527	-107
BATF	11	-1	1528	-108
PROCR	11	-3	1529	110
PAM	11	4	1530	-1044
ICOSLG	11	-4	1531	188
VAV1	11	2	1532	-540
SRGAP2	11	1	1533	-376
XRCC5	11	6	1534	-1858
HDAC6	11	-14	1535	698
TACR3	11	-1	1536	-114
SPO11	11	-10	1537	572
HAVCR1	11	-5	1538	274
TNFRSF10A	11	6	1539	-1889
TNFRSF10B	11	-11	1540	603
TCF3	11	0	1541	-224
PARK7	11	-18	1542	811
WNK1	11	-12	1543	640
CUL3	11	1	1544	-385
UTS2	11	1	1545	-385
U2AF2	11	7	1546	-2605
AKAP11	11	3	1547	-785
IL37	11	5	1548	-1440
TOLLIP	11	6	1549	-1945
TET2	11	-19	1550	842
ASH1L	11	-1	1551	-111
SHANK3	11	-8	1552	479
PIKFYVE	11	1	1553	-394
ASXL1	11	4	1554	-1111
RSPO1	11	1	1555	-394
MAP3K15	11	-3	1556	120
DST	11	9	1557	-5302
EPHA2	11	2	1558	-583
BID	11	-5	1559	285
ND2	11	-12	1560	652
F7	10	-4	1561	198
COL2A1	10	-4	1562	198
DAGLA	10	-5	1563	287
KCNQ4	10	7	1564	-2816
TLR2	10	-4	1565	196
DCD	10	6	1566	-2057
KISS1R	10	3	1567	-820
CCL11	10	-5	1568	290
CXCR2	10	-3	1569	127
DLAT	10	-22	1570	911
HBA2	10	-8	1571	493
CYP2R1	10	2	1572	-577
HBG1	10	-3	1573	127
IL1R1	10	-2	1574	20
ENAM	10	3	1575	-823
SRF	10	-8	1576	494
CD93	10	-4	1577	204
TDO2	10	0	1578	-223
OAS1	10	-14	1579	738
PFKM	10	2	1580	-576
SHOX	10	-8	1581	497
ERFE	10	-4	1582	207
PFKP	10	5	1583	-1519
FCGR3A	10	-4	1584	207
CSF2RB	10	3	1585	-818
LRP2	10	-8	1586	501
CCL26	10	6	1587	-2066
CTSV	10	4	1588	-1114
VEGFC	10	0	1589	-220
SP100	10	4	1590	-1116
SOX1	10	-1	1591	-91
CXCR6	10	-3	1592	141
MT-RNR2	10	-9	1593	557
KCNQ1	10	-1	1594	-92
RORA	10	-10	1595	612
CBLB	10	2	1596	-570
CD3D	10	-1	1597	-93
CHRM5	10	-12	1598	678
CBFB	10	-7	1599	455
CCKAR	10	6	1600	-2084
BGN	10	-2	1601	30
GDF9	10	-2	1602	29
CCNE1	10	3	1603	-821
PLIN2	10	-6	1604	394
MEFV	10	-20	1605	906
GLI3	10	3	1606	-823
PIK3CD	10	-1	1607	-88
HSPA8	10	-9	1608	569
ACTC1	10	2	1609	-569
CDKN1C	10	-3	1610	147
CDKN2B	10	-8	1611	519
CDH1	10	4	1612	-1126
SCN4A	10	3	1613	-824
NTRK3	10	1	1614	-376
ATOX1	10	-1	1615	-85
APOBEC1	10	-1	1616	-85
ALAS2	10	4	1617	-1125
DMBT1	10	5	1618	-1555
BCL9	10	-2	1619	33
FGR	10	2	1620	-576
BMPR1A	10	-2	1621	29
TOR1A	10	4	1622	-1147
NR1I3	10	-7	1623	475
C4A	10	-5	1624	313
HCK	10	-1	1625	-88
HARS1	10	-6	1626	398
GLB1	10	6	1627	-2130
GJB2	10	-8	1628	532
ERN1	10	-12	1629	701
FOLR1	10	-27	1630	1055
CTTN	10	5	1631	-1578
CTSG	10	-16	1632	830
AMPH	10	-2	1633	31
PRSS1	10	-2	1634	31
MMP14	10	-6	1635	403
HSD17B2	10	7	1636	-2940
ATXN3	10	2	1637	-588
ABCB5	10	1	1638	-380
ASPA	10	-3	1639	149
SLC2A9	10	7	1640	-2961
TEAD1	10	-5	1641	323
INPP5D	10	-2	1642	30
INHA	10	2	1643	-592
RARG	10	-5	1644	322
RELB	10	-2	1645	31
RAD51C	10	0	1646	-218
MSH3	10	-5	1647	321
MSI1	10	1	1648	-385
ND3	10	7	1649	-2984
TACR1	10	-8	1650	545
GRPR	10	-2	1651	33
GHRHR	10	-5	1652	325
EPB41	10	5	1653	-1608
PTPN6	10	-2	1654	34
RBP4	10	-12	1655	724
APOH	10	-2	1656	34
EEA1	10	1	1657	-381
DFFB	10	5	1658	-1605
CSF3R	10	2	1659	-590
LUM	10	-5	1660	331
MUC7	10	10	1661	-8204
CHD7	10	2	1662	-597
SMC1A	10	2	1663	-597
TPM2	10	4	1664	-1180
HSP90B1	10	-4	1665	251
LGALS8	10	6	1666	-2212
FMO3	10	-18	1667	912
NKX3-1	10	3	1668	-875
SOX3	10	-1	1669	-71
NOD1	10	-9	1670	608
SLC16A3	10	4	1671	-1193
KLRC2	10	-1	1672	-70
RBM39	10	9	1673	-5809
PIN1	10	-16	1674	865
EXO1	10	-1	1675	-69
OLR1	10	-2	1676	47
SDCBP	10	7	1677	-3089
KDM4A	10	5	1678	-1661
PCK1	10	-1	1679	-72
PMS1	10	9	1680	-5985
PDE4A	10	2	1681	-618
TNFSF15	10	5	1682	-1683
BBOX1	10	-1	1683	-69
PON1	10	-2	1684	44
SUZ12	10	2	1685	-621
PDLIM5	10	10	1686	-8762
MED1	10	4	1687	-1239
BEST1	10	-5	1688	341
BAG3	10	2	1689	-621
SLC9A1	10	6	1690	-2332
SLC18A3	10	-9	1691	622
SLC39A6	10	0	1692	-222
PDCD6IP	10	3	1693	-903
STXBP1	10	3	1694	-903
DLL3	10	0	1695	-227
SREBF2	10	0	1696	-229
TCF7	10	0	1697	-229
TAGLN	10	-6	1698	431
WDR5	10	0	1699	-228
CYSLTR1	10	-11	1700	732
PACS1	10	1	1701	-402
CD177	10	8	1702	-4618
PDCD1LG2	10	-9	1703	632
ERAP1	10	-2	1704	45
ASPN	10	5	1705	-1807
B3GAT1	10	3	1706	-927
IFNK	10	8	1707	-4770
FBXO11	10	2	1708	-648
TET1	10	-5	1709	349
IL34	10	-1	1710	-68
SSH2	10	8	1711	-4935
RSAD2	10	-4	1712	278
TPH2	10	2	1713	-653
CD53	9	4	1714	-1358
CCR1	9	-7	1715	530
MATR3	9	8	1716	-5162
UROD	9	-5	1717	349
UGDH	9	7	1718	-3662
C9	9	-3	1719	173
PKD2	9	0	1720	-236
CUBN	9	-4	1721	278
CCR3	9	4	1722	-1363
FANCM	9	3	1723	-964
GRIA1	9	3	1724	-964
HPSE	9	-3	1725	174
PLIN5	9	6	1726	-2673
PTGDR	9	-6	1727	441
CD58	9	-2	1728	52
DLX5	9	7	1729	-3678
GRIA2	9	0	1730	-233
TMPO	9	-11	1731	752
PRF1	9	-4	1732	283
TBXAS1	9	4	1733	-1373
ARRB1	9	1	1734	-426
CALCRL	9	-12	1735	788
KLRD1	9	-1	1736	-74
METTL3	9	-10	1737	706
C2	9	0	1738	-234
TRPC3	9	1	1739	-423
GALM	9	4	1740	-1377
CD3G	9	-2	1741	52
PRKCD	9	1	1742	-423
KRT14	9	4	1743	-1377
TRPV5	9	2	1744	-671
CISH	9	-6	1745	447
HSPB1	9	0	1746	-238
CSTB	9	5	1747	-1940
CYP1B1	9	-11	1748	762
CCND3	9	6	1749	-2708
CTNND1	9	2	1750	-673
CRYZ	9	6	1751	-2715
ACTL6A	9	9	1752	-7721
CDH3	9	4	1753	-1396
ACACA	9	2	1754	-679
CDH11	9	2	1755	-679
CELA1	9	8	1756	-5270
ATXN1	9	2	1757	-679
GP6	9	-1	1758	-71
CTSC	9	-4	1759	294
STS	9	-1	1760	-73
VLDLR	9	0	1761	-231
ALCAM	9	-10	1762	720
FPR2	9	-6	1763	456
BMP6	9	5	1764	-1962
GADD45A	9	-7	1765	548
GATM	9	4	1766	-1402
FANCD2	9	-4	1767	297
MC5R	9	2	1768	-693
GRIN2A	9	0	1769	-230
FANCA	9	-1	1770	-74
TSC22D3	9	3	1771	-996
APOC1	9	0	1772	-231
ALOX15	9	-7	1773	547
GNAI2	9	9	1774	-7839
CCR10	9	-6	1775	463
PXN	9	-9	1776	679
MEF2C	9	-7	1777	546
FOXJ1	9	3	1778	-1002
EPX	9	-4	1779	298
PROP1	9	-5	1780	386
PTGER2	9	2	1781	-704
IGHA1	9	8	1782	-5418
RBPJ	9	-1	1783	-71
RAG2	9	-4	1784	300
CCN1	9	-3	1785	178
PEX5	9	-9	1786	686
MAF	9	-11	1787	793
KRT8	9	-1	1788	-69
PSMB8	9	3	1789	-1010
NTF4	9	3	1790	-1010
ATF2	9	2	1791	-712
UCP3	9	1	1792	-437
NR2F2	9	5	1793	-2020
TDG	9	6	1794	-2817
TFE3	9	4	1795	-1446
TNNI3	9	1	1796	-443
TOP1	9	3	1797	-1014
TNFAIP3	9	-7	1798	556
TNNT2	9	-8	1799	638
TGFBR3	9	0	1800	-237
ITGB7	9	-11	1801	798
LRP4	9	5	1802	-2045
XRCC1	9	-5	1803	394
KAT2B	9	2	1804	-724
MR1	9	-1	1805	-68
TPI1	9	8	1806	-5579
XRN2	9	4	1807	-1475
NR0B2	9	4	1808	-1476
AFF3	9	6	1809	-2879
LIG4	9	2	1810	-730
SFTPD	9	1	1811	-453
LCP1	9	6	1812	-2880
LAIR1	9	-2	1813	78
OSMR	9	-3	1814	186
EREG	9	0	1815	-234
MAP3K5	9	-9	1816	706
NONO	9	2	1817	-727
BRD2	9	-2	1818	79
MIA	9	-1	1819	-64
KLF2	9	-6	1820	485
KIR2DS4	9	8	1821	-5668
AIFM1	9	4	1822	-1498
VAPA	9	4	1823	-1504
S100A10	9	1	1824	-456
ACSM3	9	1	1825	-463
NTHL1	9	5	1826	-2119
SMARCB1	9	2	1827	-743
PDE4B	9	-5	1828	408
PCNT	9	2	1829	-748
IRS2	9	3	1830	-1074
GPNMB	9	0	1831	-242
PLA2G6	9	7	1832	-4200
SIM1	9	-6	1833	489
STIL	9	7	1834	-4209
PPID	9	6	1835	-3033
WNT10B	9	8	1836	-6018
PPP2R5D	9	8	1837	-6024
TOMM20	9	-9	1838	715
KDM5B	9	2	1839	-752
PRKCE	9	-2	1840	81
IL18BP	9	3	1841	-1094
TNFRSF25	9	-2	1842	82
SOCS1	9	4	1843	-1562
CKAP4	9	7	1844	-4301
SIRT5	9	6	1845	-3080
MAP4K3	9	3	1846	-1102
IQGAP1	9	0	1847	-243
ZFP36	9	0	1848	-245
POLQ	9	-15	1849	982
RRH	9	-7	1850	587
ZFX	9	3	1851	-1105
PLA2G7	9	-9	1852	726
RIPK2	9	-3	1853	202
DLK1	9	0	1854	-244
