# gene	views	view_delta	view_rank	view_rank_delta
ITGB6	19	5	977	-335
CASP2	19	5	978	-343
ND1	19	8	979	-651
PROM1	19	-5	980	171
CLDN1	19	10	981	-924
HLA-DQB1	19	-11	982	321
FPR1	19	4	983	-246
MYH6	19	8	984	-661
MAP3K5	19	3	985	-174
KDM6B	19	13	986	-1602
KDM1A	19	-1	987	38
UBB	19	9	988	-798
POLB	19	-8	989	254
OLIG2	19	-8	990	253
TOMM20	19	-8	991	253
SIRT3	19	-2	992	72
CFLAR	19	15	993	-2619
UNC13A	19	-3	994	108
LRRC15	19	8	995	-694
HCAR2	19	-4	996	148
DCN	19	-10	997	309
DSP	18	2	998	-120
CCL1	18	11	999	-1173
ABCA1	18	-11	1000	334
RNR2	18	1	1001	-61
ABCA4	18	16	1002	-3641
VGF	18	4	1003	-261
VTN	18	-4	1004	149
SQLE	18	1	1005	-61
ARRB1	18	3	1006	-185
JAK3	18	5	1007	-357
CCL24	18	11	1008	-1178
PPAT	18	3	1009	-183
GRM3	18	4	1010	-266
PER2	18	11	1011	-1185
PRKCD	18	13	1012	-1804
CD247	18	3	1013	-184
AKR1C4	18	7	1014	-572
ADRA2C	18	6	1015	-463
ADH1B	18	5	1016	-360
TRPV6	18	11	1017	-1199
CDKN2B	18	4	1018	-270
GAD1	18	7	1019	-583
DDX3X	18	3	1020	-185
FKBP5	18	-5	1021	183
S1PR1	18	1	1022	-64
ETS1	18	5	1023	-366
FLI1	18	8	1024	-720
GMNN	18	3	1025	-186
PROP1	18	-4	1026	154
SDHA	18	2	1027	-122
PALLD	18	7	1028	-591
IL12B	18	0	1029	-1
IL6R	18	-14	1030	428
IRF1	18	6	1031	-469
GDF11	18	-10	1032	331
TCF4	18	6	1033	-471
GRPR	18	1	1034	-62
IGF2R	18	8	1035	-725
IRF4	18	3	1036	-190
FGFR2	18	-11	1037	353
LUM	18	6	1038	-469
FMO3	18	-3	1039	122
IL32	18	1	1040	-60
GCAT	18	9	1041	-889
SLC4A4	18	7	1042	-618
MERTK	18	-4	1043	161
SLC1A2	18	7	1044	-619
SRGAP2	18	12	1045	-1611
CD226	18	0	1046	-7
MAP3K7	18	2	1047	-120
NPY4R	18	7	1048	-627
TNFRSF18	18	-1	1049	45
PARK7	18	-6	1050	235
ERAP1	18	1	1051	-64
TMEM97	18	-13	1052	410
TIMD4	18	5	1053	-383
VSIR	18	3	1054	-200
IL34	18	9	1055	-915
GPER1	18	1	1056	-60
YBX1	18	5	1057	-385
GRM7	17	5	1058	-388
HSPA1A	17	9	1059	-925
FAH	17	-5	1060	209
ITGAL	17	3	1061	-205
PREP	17	3	1062	-205
BST2	17	6	1063	-494
CEACAM8	17	3	1064	-204
HDC	17	0	1065	-2
CCL21	17	-4	1066	173
CD207	17	6	1067	-496
L1CAM	17	-4	1068	174
ANLN	17	9	1069	-927
TNFSF9	17	5	1070	-387
CD7	17	4	1071	-288
TSC2	17	-1	1072	59
CD2	17	-26	1073	628
CXCL16	17	2	1074	-116
ATXN2	17	-8	1075	300
SLC25A20	17	-3	1076	144
MMUT	17	-4	1077	176
GRM1	17	-1	1078	62
NT5E	17	-10	1079	362
ALPP	17	-2	1080	105
MUTYH	17	-17	1081	521
ADRA1B	17	4	1082	-293
ABCA12	17	-9	1083	335
SLC24A5	17	8	1084	-775
SCARB2	17	11	1085	-1390
CDC20	17	-16	1086	509
CTSC	17	3	1087	-205
KIF1A	17	-6	1088	251
DMPK	17	-8	1089	305
GSTM1	17	4	1090	-293
FGR	17	13	1091	-2220
GPC3	17	-5	1092	224
EPX	17	9	1093	-957
ADAM17	17	-21	1094	596
SOS1	17	4	1095	-299
INHBA	17	6	1096	-524
PDX1	17	-9	1097	341
MPL	17	1	1098	-53
MPZ	17	4	1099	-301
RHD	17	-2	1100	111
NFKB1	17	3	1101	-221
GHRHR	17	9	1102	-969
PTGER4	17	2	1103	-121
APOH	17	-1	1104	68
LTB	17	6	1105	-532
NR0B1	17	-28	1106	673
TPH1	17	1	1107	-49
LGALS1	17	-2	1108	110
HDAC1	17	-8	1109	320
SPI1	17	5	1110	-406
SARM1	17	-3	1111	163
KCND2	17	13	1112	-2359
TNFRSF13B	17	-6	1113	271
PCBP2	17	0	1114	11
SIM1	17	5	1115	-411
TBX4	17	0	1116	7
SPO11	17	9	1117	-1002
TNFSF13	17	-11	1118	407
TCF7	17	5	1119	-416
TCF3	17	-3	1120	163
TBX21	17	-14	1121	481
PDCD1LG2	17	-2	1122	116
IL23R	17	-1	1123	63
RSPO1	17	-6	1124	277
S100A8	17	1	1125	-54
DLD	16	2	1126	-131
CXCL3	16	8	1127	-861
GRIA1	16	6	1128	-574
CEACAM5	16	-15	1129	507
SLC16A1	16	-5	1130	235
HK1	16	10	1131	-1311
BMI1	16	0	1132	4
CCL13	16	11	1133	-1667
TSC1	16	0	1134	5
CA9	16	-4	1135	202
KCNQ1	16	7	1136	-714
CLU	16	-21	1137	624
KRT7	16	4	1138	-328
UCHL1	16	5	1139	-445
POLR2A	16	2	1140	-143
ESRRG	16	7	1141	-710
CCR8	16	9	1142	-1063
RNASEL	16	-37	1143	792
ATP7A	16	-4	1144	209
CCNE1	16	7	1145	-711
FABP4	16	-4	1146	208
A1BG	16	11	1147	-1689
DDIT3	16	-2	1148	127
DIO2	16	5	1149	-452
PMCH	16	-6	1150	284
ENDOG	16	2	1151	-148
DSCAM	16	9	1152	-1086
NR1I3	16	4	1153	-334
NEB	16	-10	1154	403
ERN1	16	4	1155	-336
MEIS1	16	8	1156	-893
MAG	16	4	1157	-338
PTGER2	16	6	1158	-587
CCN1	16	-8	1159	355
MAF	16	-3	1160	176
KRT8	16	-5	1161	251
SCGB1A1	16	4	1162	-336
IL15RA	16	4	1163	-336
IL2RB	16	5	1164	-458
MNDA	16	8	1165	-900
TIMP3	16	14	1166	-3795
TNFAIP3	16	-3	1167	175
TOP2A	16	9	1168	-1107
EEA1	16	0	1169	15
CES1	16	-1	1170	73
CAST	16	-9	1171	385
CD200	16	-17	1172	591
NIPBL	16	6	1173	-596
LFNG	16	-15	1174	536
NEDD4	16	2	1175	-150
PIGF	16	11	1176	-1820
PITX2	16	7	1177	-747
PIGA	16	5	1178	-472
OTX2	16	6	1179	-601
NFATC1	16	8	1180	-909
UBC	16	-1	1181	80
PMP22	16	7	1182	-751
VDAC1	16	9	1183	-1136
MARCO	16	13	1184	-3041
SLC9A1	16	7	1185	-761
SLC18A3	16	5	1186	-482
ZFY	16	7	1187	-766
HAVCR1	16	2	1188	-143
SSTR2	16	-20	1189	653
LILRB1	16	3	1190	-234
MMRN1	16	12	1191	-2415
ATF6	16	3	1192	-235
CXXC1	16	-4	1193	235
SIGLEC8	16	9	1194	-1172
DIABLO	16	-7	1195	349
ZZZ3	16	7	1196	-772
MFSD2A	16	2	1197	-146
ZFP42	16	14	1198	-4635
HJV	15	-3	1199	191
APAF1	15	-10	1200	432
IDE	15	-2	1201	137
FOS	15	-1	1202	81
CD6	15	6	1203	-630
CD48	15	2	1204	-151
FADS2	15	5	1205	-504
TWIST1	15	1	1206	-66
HSPG2	15	-2	1207	134
PTGIR	15	-3	1208	194
GALT	15	-2	1209	135
NCR1	15	4	1210	-366
SLC5A5	15	-1	1211	80
FOXP1	15	4	1212	-371
ADRA2B	15	4	1213	-376
CCNB1	15	-2	1214	132
PLIN2	15	-2	1215	132
CTH	15	-4	1216	239
HSD11B2	15	9	1217	-1261
GAA	15	-3	1218	199
ALDH1A1	15	-17	1219	619
HLA-DRA	15	-1	1220	78
MMP8	15	-2	1221	131
MCPH1	15	2	1222	-170
THRB	15	6	1223	-670
TAPBP	15	2	1224	-177
MAPK1	15	-15	1225	566
CSF3R	15	-3	1226	188
KAT2B	15	9	1227	-1332
TP53BP1	15	-4	1228	232
MUC5AC	15	4	1229	-415
MTAP	15	-4	1230	233
LGALS9	15	5	1231	-539
TNXB	15	-12	1232	502
RYR2	15	2	1233	-174
RYR1	15	2	1234	-174
KMT2D	15	4	1235	-416
KDR	15	-13	1236	528
ETV6	15	-2	1237	138
TRPC6	15	9	1238	-1372
STAT4	15	2	1239	-172
USP9X	15	6	1240	-689
PRDX1	15	5	1241	-548
PMS2	15	-17	1242	630
PAX9	15	7	1243	-852
ARC	15	3	1244	-279
PDK4	15	4	1245	-420
FGF19	15	-5	1246	292
PRMT5	15	11	1247	-2281
USP7	15	8	1248	-1087
NUMB	15	4	1249	-424
STXBP1	15	-1	1250	82
PRDM9	15	6	1251	-709
MLXIPL	15	-3	1252	196
PARG	15	8	1253	-1108
IL19	15	7	1254	-881
RPTOR	15	5	1255	-555
LEF1	15	-3	1256	198
CEP290	15	7	1257	-891
ORAI1	15	1	1258	-86
MUC5B	15	0	1259	3
BAX	14	2	1260	-183
SI	14	-7	1261	370
BSG	14	-10	1262	468
PRAME	14	2	1263	-188
GRM4	14	-3	1264	196
NPHS2	14	2	1265	-188
MUSK	14	3	1266	-296
HNF1B	14	4	1267	-438
HMBS	14	-3	1268	198
CCR6	14	-2	1269	145
HEPH	14	-5	1270	301
CXCL14	14	9	1271	-1510
CD79B	14	2	1272	-184
FOXA2	14	-2	1273	148
MX1	14	-4	1274	262
CPT2	14	0	1275	2
PLEC	14	6	1276	-723
ITGA2	14	5	1277	-564
FCGR3A	14	1	1278	-84
ROCK1	14	3	1279	-295
LRP2	14	-8	1280	421
PLAUR	14	-11	1281	505
KRT1	14	6	1282	-729
MFN2	14	-7	1283	380
CSTB	14	5	1284	-571
CXADR	14	2	1285	-191
ANG	14	4	1286	-442
STMN1	14	3	1287	-303
SLC26A5	14	1	1288	-89
ARRB2	14	-1	1289	86
CTSK	14	-13	1290	568
APOBEC1	14	3	1291	-306
ALPL	14	-6	1292	353
FOXL2	14	5	1293	-571
CYP51A1	14	-8	1294	429
FUT3	14	8	1295	-1191
BMPR2	14	2	1296	-187
FCER1G	14	11	1297	-2622
GH1	14	-27	1298	835
CHI3L1	14	-1	1299	91
FOLR1	14	-5	1300	317
MAP2K1	14	1	1301	-89
IL1RAP	14	3	1302	-313
HES1	14	-4	1303	276
MCHR1	14	-3	1304	213
IL24	14	0	1305	-4
CDK8	14	-11	1306	521
TEK	14	3	1307	-314
IRAK1	14	2	1308	-194
ARTN	14	4	1309	-447
MTNR1B	14	4	1310	-447
MSR1	14	1	1311	-91
MSH3	14	0	1312	-5
SLC1A3	14	0	1313	-5
TGFBR1	14	-4	1314	279
ISL1	14	-2	1315	163
OSMR	14	8	1316	-1269
NOS2	14	4	1317	-455
PFKFB3	14	3	1318	-331
AIM2	14	-12	1319	557
MYL2	14	4	1320	-464
TOX	14	8	1321	-1298
BBOX1	14	8	1322	-1322
PDE6B	14	11	1323	-2937
SLC22A6	14	3	1324	-348
NRP2	14	6	1325	-793
TNFSF14	14	-5	1326	325
TNFRSF10A	14	4	1327	-475
SSTR1	14	6	1328	-795
TAGLN	14	0	1329	-7
VKORC1	14	-1	1330	80
MALT1	14	5	1331	-628
SLC17A7	14	6	1332	-798
TREX1	14	-3	1333	221
WWTR1	14	8	1334	-1356
SLC12A5	14	-3	1335	221
SIN3A	14	3	1336	-346
TET2	14	1	1337	-96
ANGPTL3	14	-6	1338	378
RXFP1	14	3	1339	-346
SLAMF7	14	-2	1340	167
CLEC9A	14	2	1341	-202
LAT	14	7	1342	-1064
MICA	14	-2	1343	165
CACNA1S	13	-1	1344	85
ESPL1	13	7	1345	-1067
ARSA	13	0	1346	-3
CEACAM1	13	-7	1347	419
GTF2B	13	-2	1348	167
PLA1A	13	-11	1349	554
SLC15A1	13	1	1350	-104
IDUA	13	2	1351	-217
GNLY	13	-7	1352	423
CLPS	13	-23	1353	830
VEGFC	13	-7	1354	423
CAV1	13	0	1355	-13
CA4	13	8	1356	-1458
XDH	13	5	1357	-653
BGN	13	9	1358	-1886
WRN	13	-14	1359	639
CRHR2	13	1	1360	-117
HSPA8	13	-1	1361	75
APOA4	13	1	1362	-118
AGTR2	13	0	1363	-18
DIO3	13	8	1364	-1504
EN1	13	7	1365	-1134
GPR183	13	4	1366	-505
MFGE8	13	-3	1367	223
MECOM	13	-4	1368	280
GP1BA	13	-1	1369	66
PTMA	13	-2	1370	161
RAG1	13	-18	1371	735
MMP13	13	-2	1372	158
BAK1	13	-3	1373	223
NR2F2	13	8	1374	-1553
IHH	13	-1	1375	62
ABCC1	13	-2	1376	157
PRKCA	13	-2	1377	157
RAD51C	13	3	1378	-377
RHEB	13	-1	1379	63
TNNT2	13	-1	1380	61
SFTPB	13	7	1381	-1171
CYTB	13	3	1382	-386
TRAF2	13	-2	1383	151
ATG5	13	-3	1384	224
LZTR1	13	1	1385	-130
SOX4	13	6	1386	-911
EIF2AK3	13	-2	1387	149
SIGLEC1	13	5	1388	-697
MAPKAPK2	13	2	1389	-264
STAT6	13	-16	1390	704
ISG15	13	-5	1391	342
PARN	13	12	1392	-5432
BATF	13	0	1393	-22
PAX5	13	-14	1394	660
PAX7	13	-23	1395	860
PRRX1	13	7	1396	-1242
KDM6A	13	-1	1397	69
RAPGEF3	13	-2	1398	154
YY1	13	-13	1399	634
CD96	13	4	1400	-547
GPR65	13	7	1401	-1267
CDCP1	13	6	1402	-941
PHGDH	13	-7	1403	447
XRCC4	13	4	1404	-550
VAMP2	13	3	1405	-400
ANO1	13	-3	1406	237
SYN1	13	-2	1407	159
SULT1A1	13	7	1408	-1275
CCR9	13	-2	1409	160
KIF15	13	13	1410	-9077
SCAPER	13	10	1411	-2985
SIRT2	13	5	1412	-722
GABARAP	13	7	1413	-1283
CYSLTR2	13	0	1414	-16
B3GAT1	13	5	1415	-728
MEG3	13	2	1416	-268
WNT3A	13	-5	1417	358
BACH2	13	8	1418	-1748
APOA5	13	8	1419	-1752
PIK3R1	13	1	1420	-126
GRM8	12	6	1421	-990
LYVE1	12	-2	1422	162
NLK	12	2	1423	-274
MUC16	12	-1	1424	74
WAS	12	-1	1425	73
CYGB	12	-4	1426	303
CCR3	12	1	1427	-131
OGDH	12	7	1428	-1349
ITGB3	12	1	1429	-135
OAS1	12	5	1430	-752
KYNU	12	2	1431	-281
CD1D	12	5	1432	-752
ITGA4	12	-8	1433	503
PKHD1	12	5	1434	-757
DISC1	12	-5	1435	359
SRD5A2	12	7	1436	-1374
RUNX3	12	2	1437	-281
PTAFR	12	3	1438	-410
CAD	12	-1	1439	69
NR1D2	12	8	1440	-1789
MAPK3	12	2	1441	-282
CHUK	12	8	1442	-1796
RCC1	12	3	1443	-409
ZEB1	12	-7	1444	470
MCM2	12	4	1445	-573
SERPINB2	12	1	1446	-142
DYSF	12	-8	1447	510
ROR2	12	6	1448	-1022
COX4I1	12	3	1449	-412
CLDN3	12	6	1450	-1023
CDC25A	12	6	1451	-1023
FPR3	12	5	1452	-774
ALCAM	12	3	1453	-412
LPCAT1	12	11	1454	-4751
GRIN1	12	-6	1455	433
FKBP1A	12	4	1456	-584
EBF1	12	-1	1457	70
GNAQ	12	-7	1458	477
ERCC1	12	1	1459	-153
PXN	12	-6	1460	435
FLNA	12	-3	1461	251
HTR5A	12	5	1462	-788
IGL	12	3	1463	-422
IFNB1	12	6	1464	-1053
SLC30A8	12	5	1465	-789
KRT5	12	-9	1466	553
ATF2	12	-1	1467	71
FTH1	12	-3	1468	252
FSHB	12	1	1469	-148
TFAP2A	12	2	1470	-281
INSL3	12	5	1471	-795
IL7R	12	1	1472	-151
RAD21	12	5	1473	-797
NBN	12	3	1474	-421
IVL	12	2	1475	-278
JUNB	12	7	1476	-1466
TIMP2	12	1	1477	-147
PHEX	12	8	1478	-1904
RBP4	12	1	1479	-154
CSK	12	6	1480	-1087
TPT1-AS1	12	6	1481	-1096
TRADD	12	-15	1482	753
FBL	12	-3	1483	252
SOX3	12	0	1484	-30
SOAT1	12	11	1485	-5153
KCNA5	12	9	1486	-2633
CYP2C8	12	-6	1487	443
SLC16A3	12	-3	1488	252
ADAM12	12	6	1489	-1114
QKI	12	7	1490	-1516
NEUROD1	12	4	1491	-600
TRIM28	12	-7	1492	493
AXIN1	12	-8	1493	542
PAX2	12	3	1494	-438
PDE4A	12	7	1495	-1548
PPIB	12	1	1496	-171
PRG4	12	-4	1497	332
SLC10A1	12	1	1498	-171
PRKCQ	12	3	1499	-450
METAP2	12	6	1500	-1167
TACR3	12	4	1501	-616
TNFRSF14	12	1	1502	-174
SSTR5	12	-1	1503	80
RTN4	12	1	1504	-175
SHANK2	12	6	1505	-1188
HCAR1	12	5	1506	-863
TREM1	12	-4	1507	336
IKZF2	12	-3	1508	257
NSUN2	12	7	1509	-1621
CD244	12	-10	1510	623
CNTNAP2	12	4	1511	-633
SETD2	12	3	1512	-455
TET1	12	-1	1513	75
ERAP2	12	1	1514	-172
RN7SK	12	0	1515	-27
OXER1	12	4	1516	-642
MIR21	12	5	1517	-886
HMGA2	12	0	1518	-27
ASNS	11	-3	1519	261
COL2A1	11	5	1520	-889
PHB	11	5	1521	-889
JUN	11	6	1522	-1244
TAS1R2	11	-3	1523	260
DCD	11	-6	1524	459
SRY	11	-1	1525	77
RBL1	11	-3	1526	261
COL10A1	11	4	1527	-648
TFR2	11	2	1528	-311
RNLS	11	6	1529	-1257
HMOX1	11	-5	1530	404
CALD1	11	-3	1531	257
MC2R	11	-2	1532	171
COL17A1	11	-1	1533	74
FXN	11	-13	1534	737
MYRF	11	6	1535	-1259
TRIM5	11	6	1536	-1260
TBXAS1	11	1	1537	-178
SAMHD1	11	-1	1538	77
CALCRL	11	3	1539	-463
MYOG	11	-7	1540	525
SERPINF2	11	-2	1541	175
TRPM3	11	2	1542	-307
RORA	11	-11	1543	681
MAPK14	11	-3	1544	262
E2F1	11	-14	1545	765
SUFU	11	6	1546	-1274
CKB	11	6	1547	-1274
HSPB1	11	0	1548	-39
C3AR1	11	1	1549	-177
CTNNA1	11	8	1550	-2275
FGF1	11	-12	1551	716
CRYAB	11	0	1552	-40
CALCR	11	-1	1553	74
CTSS	11	1	1554	-176
ALDOC	11	3	1555	-476
DDB1	11	4	1556	-673
GABRB2	11	9	1557	-3240
GABRA1	11	7	1558	-1740
BARD1	11	6	1559	-1308
MBNL1	11	0	1560	-47
BMPR1A	11	5	1561	-939
OPN1MW	11	0	1562	-48
EMX1	11	2	1563	-310
HCRTR2	11	-3	1564	264
HAS2	11	4	1565	-675
DSG1	11	-1	1566	76
AKT2	11	1	1567	-175
HTRA1	11	9	1568	-3312
ID2	11	3	1569	-487
HSP90AA1	11	6	1570	-1340
IFNA1	11	5	1571	-952
CD99	11	-25	1572	1042
HSD3B1	11	7	1573	-1786
TGFB2	11	-1	1574	77
PRMT1	11	4	1575	-683
LBP	11	2	1576	-315
ITK	11	6	1577	-1361
RARRES2	11	-7	1578	546
MSI1	11	8	1579	-2459
GLP2R	11	5	1580	-968
BRS3	11	5	1581	-969
IKBKG	11	-8	1582	589
PTPN2	11	2	1583	-321
IRF5	11	0	1584	-51
GPRC5A	11	7	1585	-1821
MYH1	11	-7	1586	545
ENO1	11	-13	1587	776
ROBO1	11	5	1588	-1002
SOX5	11	7	1589	-1858
SERPINF1	11	-7	1590	547
PFN1	11	3	1591	-492
NOD1	11	1	1592	-184
LIMK1	11	1	1593	-189
NFE2	11	9	1594	-3584
S100A12	11	2	1595	-332
ROR1	11	-11	1596	717
NPY1R	11	6	1597	-1429
TRIM25	11	10	1598	-5195
SMARCB1	11	-13	1599	787
AXIN2	11	6	1600	-1432
PDE4B	11	-1	1601	79
POLE	11	-1	1602	78
POLD1	11	0	1603	-55
IQCE	11	11	1604	-8044
ULK1	11	-15	1605	841
PON1	11	-7	1606	554
XRCC2	11	8	1607	-2668
GRAP	11	7	1608	-1934
STAG2	11	10	1609	-5476
CD160	11	5	1610	-1054
NMNAT1	11	-4	1611	364
WNK1	11	4	1612	-743
SLC6A14	11	11	1613	-8968
POT1	11	-7	1614	557
CROT	11	1	1615	-196
KCNT1	11	5	1616	-1088
COLEC12	11	11	1617	-9345
IL20	11	-2	1618	183
SOX6	11	6	1619	-1519
FBXW7	11	6	1620	-1521
PRDM16	11	1	1621	-194
DCLRE1C	11	1	1622	-198
ANKK1	11	4	1623	-770
BTLA	11	-17	1624	911
FLCN	11	3	1625	-531
RGMB	11	-2	1626	185
EPHA6	11	9	1627	-4283
CAVIN1	11	7	1628	-2103
RICTOR	11	3	1629	-530
UCN	10	-1	1630	80
NEDD8	10	-6	1631	509
CYP24A1	10	2	1632	-355
CUBN	10	-2	1633	183
CD82	10	1	1634	-198
CORT	10	2	1635	-354
EMD	10	-1	1636	80
IDH2	10	-1	1637	70
LIN28A	10	-1	1638	68
CLPX	10	-5	1639	453
DEFB4B	10	2	1640	-357
TMPO	10	-1	1641	68
SHOX	10	-15	1642	868
SOX1	10	3	1643	-544
BMP1	10	5	1644	-1157
APOA1	10	5	1645	-1157
FCGR2A	10	1	1646	-200
CXCR6	10	-1	1647	70
COMP	10	-5	1648	453
NSF	10	-1	1649	70
SDHD	10	3	1650	-542
PER3	10	-2	1651	186
PRPH	10	-1	1652	70
KRT17	10	-3	1653	281
KRT14	10	5	1654	-1163
CHRM5	10	-2	1655	186
KRT20	10	2	1656	-357
STIM1	10	4	1657	-801
CISH	10	5	1658	-1161
CLCN1	10	6	1659	-1584
DPT	10	-2	1660	187
ADCYAP1R1	10	6	1661	-1585
ACVR2B	10	0	1662	-67
CSPG4	10	-13	1663	830
CDH1	10	-1	1664	70
PHOX2B	10	6	1665	-1602
EIF2S1	10	3	1666	-553
GP6	10	-1	1667	72
BMP7	10	5	1668	-1177
GADD45A	10	3	1669	-559
DFFA	10	8	1670	-3118
SMAD1	10	1	1671	-196
GABRB3	10	-9	1672	693
GATA6	10	-4	1673	380
FUT2	10	6	1674	-1622
BCL3	10	6	1675	-1626
DUSP6	10	0	1676	-62
ALOX15	10	-8	1677	653
GNAO1	10	5	1678	-1209
CCR10	10	-4	1679	377
TICAM1	10	-12	1680	811
ERBB4	10	-6	1681	536
ERBB3	10	-13	1682	843
CTTN	10	-2	1683	191
RARB	10	2	1684	-371
MMP7	10	-11	1685	776
ND5	10	9	1686	-4711
MDK	10	-4	1687	376
ASPA	10	5	1688	-1234
SORL1	10	4	1689	-845
TGFBI	10	-2	1690	189
IL12A	10	5	1691	-1239
TEC	10	-8	1692	661
MRC1	10	-5	1693	475
JARID2	10	-3	1694	295
RARG	10	-9	1695	707
OPN1LW	10	-1	1696	70
ND3	10	0	1697	-61
CDH13	10	-5	1698	476
FGF13	10	9	1699	-4810
CDK6	10	-5	1700	477
PTGFRN	10	4	1701	-855
FGF9	10	4	1702	-856
DAXX	10	4	1703	-858
PKMYT1	10	-5	1704	477
SOCS3	10	-8	1705	665
CTBP1	10	5	1706	-1263
FTL	10	3	1707	-581
GADD45B	10	5	1708	-1264
CHD7	10	2	1709	-365
TPBG	10	3	1710	-580
NR5A2	10	6	1711	-1715
NR2C2	10	5	1712	-1265
PSAP	10	6	1713	-1718
HAL	10	2	1714	-363
TSG101	10	1	1715	-200
SRR	10	3	1716	-576
IL1RN	10	-6	1717	560
RRM2	10	2	1718	-361
ABCA7	10	10	1719	-7458
OLR1	10	7	1720	-2420
CYP7B1	10	3	1721	-584
PGM1	10	-8	1722	675
KCNMA1	10	5	1723	-1289
MYOC	10	-2	1724	207
TRPM6	10	5	1725	-1290
CSF2RA	10	0	1726	-57
SCN8A	10	-3	1727	317
ARID1A	10	-12	1728	848
TYROBP	10	4	1729	-895
PLCG2	10	-2	1730	209
PCK1	10	4	1731	-903
SULF1	10	7	1732	-2480
SPOP	10	-2	1733	208
SATB2	10	-1	1734	72
SGK1	10	2	1735	-366
SKP2	10	1	1736	-205
WFDC2	10	-2	1737	208
BCL2L11	10	-11	1738	816
TBX5	10	4	1739	-933
GALR2	10	1	1740	-212
SF1	10	-12	1741	856
PRKAA1	10	6	1742	-1831
YES1	10	-3	1743	321
PLA2G7	10	-9	1744	742
NTSR2	10	4	1745	-934
SSRP1	10	5	1746	-1345
PTGDR2	10	-4	1747	408
BRCC3	10	2	1748	-388
PACSIN1	10	8	1749	-3834
IFITM1	10	1	1750	-212
NLRP1	10	5	1751	-1372
BIRC7	10	7	1752	-2712
CYBRD1	10	-9	1753	748
DUOX2	10	-4	1754	412
NLRC5	10	7	1755	-2795
KBTBD7	10	10	1756	-10030
TPH2	10	0	1757	-66
DDX41	10	6	1758	-1955
MCHR2	10	5	1759	-1411
CD200R1	10	-6	1760	584
FBXO32	10	4	1761	-982
H19	10	-1	1762	72
NEAT1	10	-1	1763	72
SLC29A4	10	2	1764	-396
IL27	10	0	1765	-62
RSPO2	10	4	1766	-983
CLEC12A	10	3	1767	-635
SLC27A1	10	8	1768	-4195
TRPM2	10	5	1769	-1419
NCOR1	10	-7	1770	653
CFI	10	-13	1771	922
CD53	9	1	1772	-210
TWNK	9	-3	1773	328
GDA	9	5	1774	-1421
JUP	9	-1	1775	79
SMURF1	9	0	1776	-54
LIPA	9	1	1777	-208
C9	9	1	1778	-208
DCT	9	4	1779	-990
CYBA	9	8	1780	-4249
GCH1	9	-3	1781	329
GALC	9	1	1782	-209
ICAM4	9	7	1783	-2877
DHH	9	2	1784	-394
NKX2-1	9	-10	1785	817
ENPP1	9	-5	1786	515
CCL15	9	9	1787	-6719
DGAT1	9	3	1788	-644
MC3R	9	-10	1789	819
SLC5A6	9	6	1790	-1985
TDO2	9	4	1791	-996
SH2D1A	9	-1	1792	81
PROZ	9	-1	1793	80
MVK	9	-3	1794	336
PRF1	9	-3	1795	335
CCL26	9	3	1796	-649
PPOX	9	0	1797	-46
MUC1	9	-1	1798	82
SP100	9	1	1799	-205
CACNA1A	9	4	1800	-1005
C2	9	-2	1801	223
ARF6	9	5	1802	-1422
HSPE1	9	-2	1803	222
ARX	9	-1	1804	84
CACNA2D1	9	-1	1805	84
CCNF	9	7	1806	-2899
CD3D	9	-3	1807	339
CD8A	9	-6	1808	610
CKS1B	9	4	1809	-1009
RXRA	9	2	1810	-394
CHRNA4	9	0	1811	-43
CCNA2	9	2	1812	-396
DCDC2	9	6	1813	-2010
GDF9	9	5	1814	-1434
CYP1B1	9	-5	1815	530
ADRA1D	9	1	1816	-205
PIK3CD	9	2	1817	-396
CDKN1C	9	1	1818	-207
EIF5A	9	6	1819	-2035
SCN4A	9	2	1820	-400
BIRC3	9	6	1821	-2043
NTRK3	9	-1	1822	91
ATOX1	9	4	1823	-1020
VLDLR	9	3	1824	-657
HTRA2	9	5	1825	-1455
PDE10A	9	-4	1826	446
GPRC5D	9	-3	1827	346
CYP8B1	9	6	1828	-2059
GABRA2	9	-5	1829	535
DDX5	9	3	1830	-661
COCH	9	3	1831	-662
GSPT1	9	-1	1832	96
FBLN1	9	5	1833	-1475
GRIN2A	9	0	1834	-35
MATK	9	2	1835	-400
ACSL4	9	-6	1836	630
CYP11B2	9	-4	1837	452
TOR1A	9	6	1838	-2099
LAMP3	9	1	1839	-207
GZMK	9	-4	1840	452
GZMB	9	0	1841	-35
DSG3	9	4	1842	-1048
EPHX2	9	4	1843	-1052
FOXM1	9	-7	1844	698
PROX1	9	-2	1845	231
PTPRZ1	9	7	1846	-3045
RBPJ	9	3	1847	-669
IGFBP2	9	0	1848	-36
IRF8	9	2	1849	-403
IGFBP7	9	6	1850	-2133
HTR1F	9	-4	1851	460
GRID2	9	3	1852	-669
IFIT1	9	4	1853	-1065
ADGRB2	9	2	1854	-410
TFF1	9	2	1855	-414
RAB5A	9	-5	1856	542
RAC2	9	6	1857	-2168
MRE11	9	-1	1858	104
SEC62	9	9	1859	-7170
RBP3	9	5	1860	-1520
REV3L	9	6	1861	-2171
SLC22A5	9	0	1862	-35
TOP1	9	4	1863	-1086
ATP8	9	1	1864	-204
RHCE	9	0	1865	-35
RAMP1	9	5	1866	-1521
ZEB2	9	-11	1867	920
