# gene	views	view_delta	view_rank	view_rank_delta
TRAF6	13	-1	989	146
DCK	13	11	990	-2995
TLR4	13	5	991	-366
FMO3	13	-5	992	333
NOS1	13	3	993	-110
CYP2C8	13	-11	994	493
RYR1	13	7	995	-749
SMARCA4	13	4	996	-236
NRAS	13	-1	997	149
SF3B1	13	5	998	-375
KLF4	13	1	999	39
CD163	13	-7	1000	401
GPR55	13	-2	1001	209
SLC22A6	13	0	1002	95
HAVCR1	13	7	1003	-794
G3BP1	13	6	1004	-559
CFLAR	13	9	1005	-1556
GPBAR1	13	7	1006	-824
STAC3	13	8	1007	-1179
TBK1	13	7	1008	-832
F7	12	6	1009	-590
ENTPD1	12	2	1010	-37
LYN	12	4	1011	-254
ASL	12	-8	1012	438
APAF1	12	-1	1013	154
PAK2	12	8	1014	-1188
ASPM	12	3	1015	-135
ADM	12	1	1016	38
EMD	12	6	1017	-592
MUSK	12	5	1018	-402
TKTL1	12	-8	1019	442
CXCL5	12	-5	1020	349
HMBS	12	7	1021	-839
CXCL2	12	0	1022	104
GRM5	12	2	1023	-34
HSD11B1	12	-4	1024	306
FOXA2	12	6	1025	-595
TSC2	12	5	1026	-402
KCNQ1	12	6	1027	-606
AREG	12	0	1028	102
TEAD2	12	8	1029	-1242
BGN	12	4	1030	-270
CXADR	12	4	1031	-270
ARNT	12	-1	1032	159
CDKN1C	12	3	1033	-148
UGT1A1	12	-4	1034	309
BMP7	12	5	1035	-425
AMY1A	12	7	1036	-893
AKR1B1	12	10	1037	-2665
KIF1A	12	1	1038	38
NQO1	12	0	1039	106
GSTP1	12	-1	1040	159
BECN1	12	3	1041	-155
HCRTR1	12	9	1042	-1811
HLA-C	12	-6	1043	393
CHI3L1	12	10	1044	-2746
EPX	12	10	1045	-2759
PSEN2	12	12	1046	-7120
IGFBP1	12	4	1047	-278
HES1	12	2	1048	-41
CALB2	12	-4	1049	316
IFNAR1	12	8	1050	-1316
CA2	12	-12	1051	554
PDX1	12	-1	1052	159
NCL	12	7	1053	-954
CDH13	12	-9	1054	487
RBP4	12	9	1055	-1909
PEMT	12	6	1056	-659
PTH1R	12	3	1057	-158
ZP3	12	-1	1058	162
RACK1	12	9	1059	-1961
KDM1A	12	4	1060	-306
PIGA	12	2	1061	-49
AIM2	12	0	1062	107
SMO	12	1	1063	40
SCN8A	12	6	1064	-690
ISG15	12	0	1065	108
AASS	12	7	1066	-988
PARN	12	9	1067	-2022
POLB	12	4	1068	-308
VCP	12	0	1069	110
MERTK	12	6	1070	-696
SATB2	12	2	1071	-48
ULK1	12	9	1072	-2053
PDGFRB	12	0	1073	111
KLRG1	12	6	1074	-698
PRG4	12	8	1075	-1430
NAMPT	12	-2	1076	225
ATF6	12	9	1077	-2207
PRDM16	12	9	1078	-2296
HAVCR2	12	5	1079	-501
EIF2A	12	1	1080	40
ASXL1	12	3	1081	-176
MICA	12	9	1082	-2424
CFI	12	2	1083	-62
CDK5	12	-15	1084	638
GC	11	-3	1085	288
MYH9	11	4	1086	-324
PCSK1	11	7	1087	-1117
FOS	11	0	1088	111
FAP	11	3	1089	-180
SPARC	11	2	1090	-63
SMAD4	11	-4	1091	339
PLP1	11	3	1092	-180
ABCG1	11	9	1093	-2447
TAT	11	6	1094	-762
CTNNB1	11	6	1095	-762
DHH	11	-3	1096	290
MASP1	11	2	1097	-68
HSPG2	11	-13	1098	611
CD79A	11	0	1099	116
PTX3	11	5	1100	-525
PRKCZ	11	-1	1101	176
C2	11	3	1102	-190
DISC1	11	0	1103	116
NSF	11	0	1104	116
RUNX3	11	6	1105	-777
CASP6	11	7	1106	-1151
CD3D	11	9	1107	-2519
CBL	11	9	1108	-2520
TRPM7	11	8	1109	-1650
CHRNA5	11	4	1110	-338
TCOF1	11	-3	1111	292
ADRA2B	11	4	1112	-339
ABCA12	11	0	1113	120
APCS	11	8	1114	-1666
EIF2S1	11	0	1115	118
ARF1	11	6	1116	-807
ALDH1A1	11	3	1117	-191
FOXL2	11	0	1118	119
GATA2	11	-10	1119	561
BMPR1A	11	5	1120	-553
IL16	11	-6	1121	434
PTMA	11	9	1122	-2669
PVR	11	2	1123	-77
FOXO4	11	-1	1124	185
FFAR1	11	9	1125	-2723
MAF	11	-2	1126	238
TGFB2	11	-6	1127	436
SLC2A9	11	5	1128	-567
RARRES2	11	4	1129	-372
FLT3	11	-7	1130	476
RHEB	11	4	1131	-373
PTPN1	11	1	1132	36
CDK9	11	7	1133	-1286
MYH6	11	0	1134	116
ENO1	11	1	1135	34
HDAC1	11	-3	1136	291
IKZF1	11	-1	1137	187
NPPC	11	-6	1138	441
SPINK1	11	3	1139	-221
KMT2D	11	1	1140	29
SMARCB1	11	5	1141	-615
BAP1	11	4	1142	-395
PMS2	11	1	1143	28
POLD1	11	7	1144	-1337
ICOSLG	11	4	1145	-398
CMAHP	11	0	1146	115
SGCA	11	10	1147	-4934
XRCC5	11	8	1148	-2004
SLC16A2	11	6	1149	-935
USP7	11	9	1150	-3121
DMC1	11	1	1151	26
SLC7A11	11	-8	1152	516
XRCC4	11	5	1153	-641
TBX1	11	7	1154	-1393
SYN1	11	6	1155	-957
SULT1A1	11	3	1156	-234
IRAK4	11	5	1157	-648
GGH	11	0	1158	121
MLXIPL	11	5	1159	-650
IFITM1	11	10	1160	-5418
CROT	11	-4	1161	367
BHLHE41	11	2	1162	-88
TET2	11	0	1163	125
ANGPTL3	11	-3	1164	310
LEF1	11	5	1165	-662
NLRC4	11	1	1166	28
WNT3A	11	1	1167	28
SLC5A7	11	4	1168	-415
BTLA	11	6	1169	-1003
APOBEC3A	11	8	1170	-2286
RICTOR	11	4	1171	-422
ENG	11	2	1172	-89
S100A8	11	0	1173	130
XIAP	11	2	1174	-90
ACR	10	0	1175	131
CCL1	10	4	1176	-427
HBD	10	-14	1177	691
SRY	10	2	1178	-90
PRTN3	10	-4	1179	376
DBT	10	4	1180	-428
NR4A1	10	0	1181	130
CCL21	10	5	1182	-673
DAG1	10	0	1183	129
CYP2R1	10	0	1184	129
PLA1A	10	2	1185	-90
MCM6	10	6	1186	-1035
TWIST1	10	2	1187	-92
ARG1	10	7	1188	-1530
SRF	10	1	1189	29
TDO2	10	-1	1190	209
XRN1	10	5	1191	-678
CXCL13	10	-9	1192	579
MVK	10	2	1193	-93
PLAUR	10	1	1194	24
VEGFC	10	1	1195	22
AK2	10	5	1196	-679
SLC25A20	10	2	1197	-93
ERCC3	10	10	1198	-6501
CHRM5	10	3	1199	-245
KRT10	10	3	1200	-245
SUFU	10	7	1201	-1559
ESRRA	10	3	1202	-245
ZEB1	10	-1	1203	214
CYP1B1	10	7	1204	-1565
ADRA1B	10	-2	1205	274
DYSF	10	5	1206	-699
TAFAZZIN	10	-8	1207	561
CTH	10	5	1208	-703
VCAN	10	-4	1209	389
PHOX2B	10	1	1210	25
EGR2	10	0	1211	140
STS	10	7	1212	-1584
GATA6	10	4	1213	-451
GABRA1	10	5	1214	-720
DNMT3A	10	3	1215	-249
GSTM1	10	5	1216	-723
FANCD2	10	-3	1217	337
FGF10	10	4	1218	-450
FABP1	10	7	1219	-1621
ELF2	10	4	1220	-452
DSCAM	10	3	1221	-248
GYPA	10	-2	1222	284
ERN1	10	-11	1223	661
EPHX2	10	8	1224	-2565
AMPH	10	5	1225	-736
FLT1	10	-1	1226	218
MAP2K1	10	-4	1227	395
PTGER3	10	-6	1228	498
IGFBP3	10	-12	1229	691
MCPH1	10	-3	1230	343
ADAM17	10	-2	1231	289
HSF1	10	-2	1232	289
BBC3	10	-8	1233	582
MDK	10	9	1234	-4140
UGT2B7	10	3	1235	-260
BAK1	10	2	1236	-95
TGFB3	10	4	1237	-459
TFAM	10	6	1238	-1147
IRF1	10	1	1239	32
TERC	10	-4	1240	403
TEC	10	5	1241	-750
IL7R	10	3	1242	-254
GIPR	10	-3	1243	349
NBN	10	3	1244	-254
RARG	10	3	1245	-255
MTRR	10	-11	1246	680
CLDN5	10	6	1247	-1156
NFKB1	10	1	1248	36
TGFBR2	10	2	1249	-100
ABCB11	10	1	1250	28
LGALS9	10	2	1251	-105
PTGDS	10	4	1252	-482
CCN3	10	7	1253	-1747
CER1	10	6	1254	-1172
LTBR	10	9	1255	-4338
NPR1	10	8	1256	-2754
LZTR1	10	7	1257	-1760
PIM1	10	-9	1258	627
SSPN	10	-1	1259	237
KDR	10	2	1260	-109
KCNMA1	10	1	1261	31
CSF2RA	10	7	1262	-1792
SCTR	10	9	1263	-4536
ROR1	10	0	1264	151
POLH	10	-2	1265	307
CAMKK2	10	8	1266	-2898
PYCARD	10	4	1267	-500
PMVK	10	8	1268	-2968
ZFPM2	10	3	1269	-284
EED	10	10	1270	-8383
IL1R2	10	7	1271	-1901
NRP1	10	2	1272	-111
PARK7	10	-3	1273	362
CLDN17	10	10	1274	-9256
SRD5A3	10	3	1275	-303
CLDN18	10	0	1276	139
TET1	10	5	1277	-877
CPA4	10	10	1278	-10041
EAPP	10	3	1279	-302
GATA5	10	-4	1280	424
MAFA	10	7	1281	-2203
TES	10	9	1282	-6246
PIK3R1	10	5	1283	-907
LIPC	9	-15	1284	799
IDE	9	1	1285	18
TAC1	9	5	1286	-920
ITGAL	9	0	1287	136
CXCL11	9	5	1288	-922
CXCR2	9	6	1289	-1408
CD81	9	-17	1290	839
LIPG	9	6	1291	-1412
CD70	9	0	1292	137
KLK4	9	7	1293	-2250
MTTP	9	0	1294	136
MRRF	9	5	1295	-927
SUOX	9	1	1296	18
TBXA2R	9	2	1297	-125
SLC15A1	9	1	1298	18
GRM2	9	3	1299	-317
TNFRSF1A	9	-4	1300	435
FCGR2B	9	-6	1301	540
CREB1	9	1	1302	19
GRIA2	9	0	1303	141
MX1	9	3	1304	-317
OAS1	9	1	1305	21
CD1A	9	-5	1306	498
CPT2	9	-3	1307	387
MC2R	9	4	1308	-564
PRF1	9	6	1309	-1426
MYOG	9	-1	1310	246
ADGRE1	9	3	1311	-318
UMPS	9	5	1312	-939
CAV1	9	-5	1313	498
PER2	9	7	1314	-2302
MAS1	9	6	1315	-1443
MFN2	9	-9	1316	671
CBFB	9	3	1317	-324
CISH	9	8	1318	-3668
CCR8	9	5	1319	-958
GLI3	9	6	1320	-1455
ACACA	9	2	1321	-136
KCNJ2	9	0	1322	135
ATOH1	9	1	1323	16
ALPI	9	6	1324	-1476
KLF9	9	5	1325	-996
DDX5	9	6	1326	-1493
PTK2B	9	3	1327	-342
MAX	9	4	1328	-613
FGG	9	4	1329	-613
EMX2	9	6	1330	-1518
H2AZ1	9	3	1331	-347
GCDH	9	5	1332	-1011
GOT1	9	7	1333	-2452
JCHAIN	9	-13	1334	797
IFNB1	9	4	1335	-631
MMP14	9	7	1336	-2501
ATP6	9	-3	1337	397
CDK7	9	1	1338	8
TEAD1	9	3	1339	-359
TDG	9	-1	1340	249
IL2RB	9	1	1341	8
TFF3	9	6	1342	-1579
PDP1	9	5	1343	-1053
ARTN	9	4	1344	-653
MSMB	9	3	1345	-361
TNFAIP3	9	4	1346	-655
RHAG	9	5	1347	-1052
KCNN3	9	3	1348	-361
MAPK1	9	-1	1349	256
CDK6	9	3	1350	-363
LMNB1	9	2	1351	-160
POU1F1	9	5	1352	-1056
FGFR2	9	1	1353	3
PRC1	9	-19	1354	926
SOCS3	9	-3	1355	406
CSK	9	4	1356	-658
FDXR	9	0	1357	138
LMX1B	9	8	1358	-4206
MUC2	9	3	1359	-368
MYCL	9	-1	1360	261
TP53BP1	9	-2	1361	345
MYF5	9	6	1362	-1624
MUC5AC	9	0	1363	139
CIITA	9	2	1364	-151
LIG1	9	2	1365	-152
RRM2	9	6	1366	-1636
POGZ	9	8	1367	-4264
SOX10	9	-5	1368	522
S100A9	9	1	1369	5
OTX2	9	6	1370	-1664
KCNN4	9	2	1371	-158
SAA1	9	7	1372	-2735
SLPI	9	5	1373	-1095
TRIM28	9	5	1374	-1099
PLCG1	9	-2	1375	350
PKM	9	-2	1376	350
PLD2	9	9	1377	-7741
PRDX1	9	0	1378	144
PMP22	9	-1	1379	263
PAX9	9	4	1380	-678
PRRX1	9	6	1381	-1731
OTOF	9	8	1382	-4559
TNKS	9	4	1383	-679
VEGFB	9	6	1384	-1734
USP22	9	9	1385	-7973
SUZ12	9	8	1386	-4657
BAG3	9	2	1387	-164
CD226	9	3	1388	-388
YY1	9	4	1389	-691
TOMM20	9	3	1390	-390
PQBP1	9	1	1391	10
RAB7A	9	3	1392	-394
POLQ	9	-1	1393	264
CNBP	9	8	1394	-4889
RIPK2	9	1	1395	9
SREBF2	9	5	1396	-1147
ANGPTL4	9	0	1397	152
RTN4R	9	3	1398	-408
SQSTM1	9	-16	1399	917
ITGA11	9	7	1400	-3044
EGLN1	9	2	1401	-173
DLL4	9	4	1402	-732
CYBRD1	9	-5	1403	550
BCL11A	9	4	1404	-732
EML4	9	6	1405	-1933
NOX4	9	-2	1406	367
KCNQ5	9	7	1407	-3171
OCSTAMP	9	8	1408	-5604
TPH2	9	-1	1409	269
HOPX	9	7	1410	-3310
PIKFYVE	9	6	1411	-2043
SIRPA	9	2	1412	-180
H19	9	3	1413	-419
IZUMO1R	9	4	1414	-770
MIR21	9	-2	1415	373
PAWR	9	3	1416	-422
CTSE	9	7	1417	-3420
IL6ST	8	-7	1418	672
CCR1	8	-1	1419	272
HSPA1A	8	-3	1420	446
BLM	8	-3	1421	446
TAS1R3	8	6	1422	-2105
CGA	8	6	1423	-2106
CCL25	8	7	1424	-3446
CORT	8	4	1425	-788
GRM4	8	0	1426	152
ANPEP	8	-2	1427	374
HPSE	8	6	1428	-2113
HK3	8	7	1429	-3457
HDAC4	8	6	1430	-2128
TNFSF9	8	5	1431	-1301
ITGA4	8	2	1432	-191
COL17A1	8	-6	1433	624
CPB2	8	2	1434	-190
ARRB1	8	0	1435	147
BMI1	8	-2	1436	374
JAK3	8	-6	1437	626
CPOX	8	2	1438	-188
SOX1	8	3	1439	-437
APOA1	8	0	1440	149
ADGRE5	8	5	1441	-1301
NADK	8	1	1442	4
WNT4	8	2	1443	-187
ITGAE	8	4	1444	-816
CA4	8	2	1445	-192
CD3G	8	3	1446	-440
XDH	8	3	1447	-442
UCHL1	8	3	1448	-442
GJA1	8	3	1449	-443
KRT18	8	4	1450	-818
CHUK	8	3	1451	-442
RCC1	8	4	1452	-823
MYH7	8	2	1453	-191
AKR1C4	8	-6	1454	637
TP73	8	-5	1455	583
CCND2	8	4	1456	-825
ADRA1D	8	3	1457	-447
C1R	8	7	1458	-3559
ADRA2C	8	-4	1459	529
ADCY9	8	6	1460	-2186
ROR2	8	1	1461	7
ADAM10	8	-7	1462	689
ADCY5	8	7	1463	-3586
CTSS	8	-1	1464	276
ASAH1	8	-1	1465	276
CRYBG1	8	0	1466	157
ALDH7A1	8	8	1467	-6453
DBP	8	6	1468	-2238
GABRA2	8	-2	1469	391
DDX3X	8	-1	1470	279
BUB1	8	5	1471	-1355
GRIN1	8	-1	1472	280
F2RL1	8	4	1473	-852
FANCA	8	-3	1474	472
ENDOG	8	6	1475	-2280
NR1I3	8	-6	1476	647
GH1	8	-2	1477	392
GJB1	8	6	1478	-2295
CHN1	8	8	1479	-6625
DNM1	8	5	1480	-1381
DSG3	8	3	1481	-471
GJB2	8	1	1482	10
FOLR1	8	-1	1483	285
FLNA	8	-3	1484	477
FOXJ1	8	4	1485	-864
HOXC6	8	4	1486	-865
HOXD10	8	5	1487	-1386
PRSS1	8	4	1488	-866
KLK6	8	7	1489	-3801
TACSTD2	8	3	1490	-483
IFI16	8	5	1491	-1411
MLNR	8	1	1492	5
SOS1	8	3	1493	-487
BDKRB2	8	4	1494	-879
CDK8	8	6	1495	-2381
FSHB	8	2	1496	-198
THRB	8	2	1497	-200
MPL	8	-4	1498	554
ABCC1	8	3	1499	-496
KCNJ11	8	-2	1500	408
PRKCA	8	4	1501	-893
MPZ	8	1	1502	0
ACAT1	8	1	1503	-3
NDN	8	5	1504	-1447
NEFL	8	-6	1505	665
SFTPB	8	-1	1506	293
LPP	8	0	1507	162
XRCC1	8	1	1508	-4
CSF3R	8	0	1509	161
NKX6-1	8	7	1510	-4025
HOXA3	8	8	1511	-7013
MTAP	8	-5	1512	613
LIG4	8	5	1513	-1478
SLC11A2	8	-2	1514	414
LGALS7	8	6	1515	-2475
FBL	8	4	1516	-911
ABCA7	8	7	1517	-4082
TRAF2	8	-5	1518	617
MAP2K4	8	2	1519	-219
PUM1	8	5	1520	-1492
SNRPN	8	2	1521	-221
PITX1	8	7	1522	-4166
ETV6	8	4	1523	-933
MYLK	8	1	1524	-8
HBEGF	8	3	1525	-520
TYROBP	8	7	1526	-4338
AXIN2	8	-9	1527	825
HEY1	8	3	1528	-528
P2RY1	8	2	1529	-231
SLCO1B1	8	-3	1530	503
PAX2	8	-3	1531	503
ARC	8	-3	1532	503
TSIX	8	4	1533	-949
SHC1	8	2	1534	-234
SIRT3	8	-9	1535	829
SETDB1	8	6	1536	-2722
SLBP	8	2	1537	-247
REC8	8	-2	1538	412
BCL2L11	8	-2	1539	411
FOXN1	8	2	1540	-250
OPTN	8	-1	1541	298
SARS2	8	7	1542	-4771
NMNAT1	8	2	1543	-256
CCR9	8	3	1544	-573
VKORC1	8	1	1545	-19
GADD45G	8	7	1546	-4891
ECSIT	8	3	1547	-574
DKK2	8	4	1548	-1014
ALDH1A2	8	6	1549	-2863
SALL4	8	1	1550	-15
IL19	8	5	1551	-1728
KCNAB2	8	8	1552	-8991
POLM	8	4	1553	-1042
PARL	8	2	1554	-267
DGCR8	8	2	1555	-267
LMOD3	8	1	1556	-21
ABCG5	8	7	1557	-5414
JAM2	8	5	1558	-1829
ARID5B	8	7	1559	-5468
SCIN	8	6	1560	-3112
SHANK3	8	2	1561	-267
RTCB	8	6	1562	-3123
STEAP3	8	6	1563	-3125
TMC1	8	3	1564	-614
GPR146	8	8	1565	-10836
CASP12	8	-1	1566	307
HMGA2	8	-1	1567	304
APOD	8	1	1568	-29
TXNIP	7	5	1569	-1942
COL2A1	7	3	1570	-625
UROD	7	6	1571	-3291
CXCL6	7	5	1572	-1963
FANCM	7	0	1573	154
ERCC2	7	6	1574	-3306
CD207	7	1	1575	-37
STOM	7	5	1576	-1972
NCSTN	7	2	1577	-284
CLEC4E	7	5	1578	-1987
CD79B	7	2	1579	-288
GNLY	7	3	1580	-650
HMOX1	7	-5	1581	660
ERFE	7	-3	1582	523
CCL18	7	2	1583	-288
FGF5	7	3	1584	-653
ANGPTL8	7	6	1585	-3348
BCO1	7	-2	1586	417
SLC25A13	7	3	1587	-655
COL7A1	7	-2	1588	416
KLRD1	7	3	1589	-657
METTL3	7	5	1590	-2011
GAS6	7	-5	1591	667
CXCR6	7	2	1592	-288
PLB1	7	5	1593	-2010
COMP	7	3	1594	-655
SELPLG	7	0	1595	156
HSPE1	7	-8	1596	829
CASP10	7	5	1597	-2013
PER3	7	0	1598	158
TRPM3	7	-3	1599	534
PRPH	7	1	1600	-31
TRPV3	7	5	1601	-2011
TRPM5	7	0	1602	161
RORA	7	-12	1603	985
CAD	7	-3	1604	538
CACNA1D	7	3	1605	-656
KRT6A	7	-1	1606	312
E2F1	7	-2	1607	431
POLR2A	7	-5	1608	681
STIM1	7	-3	1609	542
UBA1	7	2	1610	-290
SERPINB2	7	3	1611	-674
NKX2-5	7	4	1612	-1159
CCND3	7	4	1613	-1159
PLIN2	7	0	1614	162
FGF3	7	4	1615	-1162
CSN2	7	1	1616	-39
FABP4	7	5	1617	-2036
CRKL	7	2	1618	-296
NAT2	7	-4	1619	625
ACACB	7	4	1620	-1163
CDKN2D	7	6	1621	-3441
CEBPD	7	2	1622	-298
AAVS1	7	0	1623	165
CDH11	7	7	1624	-6230
EFNB1	7	2	1625	-296
PCSK2	7	4	1626	-1169
RHOC	7	1	1627	-32
SMAD3	7	-1	1628	318
CYP2A13	7	5	1629	-2076
SMAD2	7	-6	1630	751
DDIT3	7	-1	1631	319
GAD1	7	5	1632	-2087
FUT8	7	6	1633	-3509
DLG1	7	2	1634	-304
GRIN2A	7	-1	1635	322
FGR	7	-7	1636	809
MBNL1	7	3	1637	-694
CYP11B2	7	-5	1638	703
GPR183	7	2	1639	-307
IZUMO1	7	6	1640	-3564
HDAC2	7	-5	1641	704
HCK	7	3	1642	-699
GNAO1	7	4	1643	-1214
GLO1	7	4	1644	-1216
ETS2	7	0	1645	172
ERBB3	7	-2	1646	449
GAP43	7	-3	1647	561
FLI1	7	0	1648	173
RARB	7	-1	1649	323
IL1RAP	7	4	1650	-1233
HTR1F	7	-1	1651	324
GRIK2	7	2	1652	-320
GRK2	7	2	1653	-324
SERPINA5	7	5	1654	-2205
ATF2	7	2	1655	-327
MANBA	7	5	1656	-2216
SFTPC	7	0	1657	166
TGFBI	7	5	1658	-2228
TCHH	7	-8	1659	875
TEK	7	1	1660	-40
TFF1	7	5	1661	-2228
RAB27A	7	2	1662	-330
GDF5	7	0	1663	164
RAB3A	7	4	1664	-1261
MRE11	7	4	1665	-1269
RASA1	7	-1	1666	332
RELB	7	4	1667	-1272
MST1R	7	7	1668	-6715
CPE	7	0	1669	164
MST1	7	4	1670	-1274
MSH3	7	1	1671	-36
SLC1A3	7	2	1672	-331
LMX1A	7	7	1673	-6779
PTPRD	7	3	1674	-733
LTB	7	1	1675	-43
KAT2B	7	4	1676	-1294
LOXL1	7	6	1677	-3829
DAXX	7	-2	1678	461
FOXA1	7	1	1679	-42
HOXA1	7	5	1680	-2290
TRAF3	7	5	1681	-2298
CBX3	7	7	1682	-6895
AFF3	7	4	1683	-1307
LGALS1	7	2	1684	-339
LHX1	7	6	1685	-3898
LDHB	7	7	1686	-6907
TRADD	7	-8	1687	898
OSMR	7	2	1688	-338
CENPB	7	1	1689	-47
NOTCH2	7	-1	1690	331
SFRP1	7	-2	1691	465
SOD3	7	-2	1692	465
CLPP	7	-3	1693	586
HOMER1	7	-1	1694	333
PEX1	7	5	1695	-2337
PTN	7	5	1696	-2342
PRDX6	7	7	1697	-7086
CSRP3	7	5	1698	-2358
OLR1	7	1	1699	-47
DEDD	7	-1	1700	332
KCNK2	7	6	1701	-4054
CCL3L1	7	5	1702	-2394
SMARCA2	7	1	1703	-48
SLC22A3	7	6	1704	-4085
NTSR1	7	2	1705	-343
UBB	7	3	1706	-764
ARID1A	7	-1	1707	335
P2RY2	7	5	1708	-2436
COBL	7	4	1709	-1398
PDE4A	7	-1	1710	335
SLC4A4	7	-2	1711	475
EOMES	7	-1	1712	335
SLC1A1	7	1	1713	-56
SLAMF1	7	0	1714	166
UCP2	7	2	1715	-356
USF1	7	4	1716	-1412
NNT	7	3	1717	-782
PON1	7	-9	1718	976
IFITM3	7	7	1719	-7717
TBX4	7	2	1720	-359
KLF1	7	6	1721	-4370
UHRF1	7	2	1722	-359
FLRT2	7	7	1723	-7894
MED12	7	7	1724	-7967
OGT	7	-2	1725	485
TBX5	7	-2	1726	485
PPP1R15A	7	5	1727	-2579
TBR1	7	0	1728	168
WNT7A	7	7	1729	-8125
ZFX	7	0	1730	168
TNFSF14	7	3	1731	-803
TNFSF13	7	1	1732	-66
TFEB	7	-3	1733	603
TRG	7	6	1734	-4563
CERK	7	7	1735	-8248
TRIM21	7	-1	1736	348
TCF7	7	4	1737	-1494
SDHAF2	7	6	1738	-4641
WNK1	7	1	1739	-68
CYSLTR1	7	1	1740	-68
UTS2	7	2	1741	-381
PRDM9	7	6	1742	-4711
USP18	7	5	1743	-2671
TREX1	7	0	1744	177
SIRT2	7	0	1745	177
RIMS1	7	7	1746	-8643
SIN3A	7	-6	1747	835
DDIT4	7	4	1748	-1576
EHMT1	7	7	1749	-9050
ZBP1	7	4	1750	-1583
VCX	7	-12	1751	1114
DIABLO	7	-2	1752	498
PSENEN	7	6	1753	-5242
REG3G	7	7	1754	-9867
ADSS1	7	7	1755	-9869
PPARGC1B	7	6	1756	-5342
DDX41	7	6	1757	-5385
MLKL	7	4	1758	-1675
CD109	7	3	1759	-879
PTF1A	7	0	1760	174
ESCO2	7	5	1761	-2967
ARL13B	7	-3	1762	620
SLITRK1	7	0	1763	174
MMAA	7	4	1764	-1711
RNASEH1	7	5	1765	-3034
ZCCHC18	7	3	1766	-900
SLC17A8	7	7	1767	-10921
EIF2AK4	7	2	1768	-420
ND2	7	-3	1769	623
ASNS	6	-4	1770	725
DAGLA	6	0	1771	171
IL23A	6	-3	1772	624
NPW	6	5	1773	-3078
ABCA4	6	-2	1774	508
ADSL	6	4	1775	-1751
PAPPA	6	3	1776	-916
CD83	6	3	1777	-917
NMB	6	6	1778	-5792
CYP24A1	6	0	1779	173
PREP	6	3	1780	-916
ITGAV	6	-1	1781	365
CD72	6	3	1782	-918
COL6A3	6	-1	1783	366
CD6	6	1	1784	-68
DHCR7	6	1	1785	-69
GALC	6	-1	1786	368
NPHS2	6	-9	1787	1033
PYGM	6	-2	1788	512
PFKL	6	5	1789	-3096
HNF1B	6	-7	1790	926
ITGB3	6	3	1791	-919
TPR	6	4	1792	-1757
COL4A3	6	4	1793	-1761
TCAP	6	6	1794	-5821
CXCL14	6	1	1795	-69
ENAM	6	0	1796	179
DEFB4B	6	5	1797	-3116
CSN1S1	6	4	1798	-1772
KYNU	6	0	1799	177
CALD1	6	1	1800	-70
PROZ	6	-3	1801	635
PTGIR	6	-3	1802	635
VASP	6	3	1803	-931
PFKP	6	2	1804	-432
CXCL16	6	-1	1805	374
IL3RA	6	-4	1806	746
LRP2	6	-6	1807	885
TBXAS1	6	5	1808	-3128
SAMHD1	6	2	1809	-432
MUC1	6	-6	1810	887
CALCRL	6	-5	1811	826
PMEL	6	-8	1812	1000
SP100	6	-1	1813	379
CCL22	6	0	1814	187
PKHD1	6	-5	1815	829
ADAMTS5	6	4	1816	-1788
PDK1	6	5	1817	-3136
SERPINF2	6	-3	1818	643
RHOB	6	5	1819	-3141
TRPV2	6	4	1820	-1786
CA9	6	2	1821	-433
NPAS2	6	1	1822	-62
CACNA1F	6	4	1823	-1794
RUNX1T1	6	-2	1824	531
APLNR	6	-1	1825	383
KRT7	6	1	1826	-61
CD3E	6	2	1827	-438
SERPIND1	6	2	1828	-455
ANG	6	-9	1829	1060
ACVR2B	6	0	1830	178
STMN1	6	-9	1831	1060
CUX1	6	5	1832	-3197
COX4I1	6	5	1833	-3203
CRIP1	6	5	1834	-3205
TRPV6	6	3	1835	-943
ADCY1	6	5	1836	-3216
CENPE	6	3	1837	-949
ADCY2	6	6	1838	-6003
CDKN2B	6	1	1839	-79
CDH1	6	-1	1840	381
FOXC2	6	-3	1841	655
ATF3	6	1	1842	-82
ARG2	6	4	1843	-1846
PDE10A	6	-4	1844	770
ALCAM	6	2	1845	-461
SLC25A5	6	4	1846	-1849
AP2B1	6	6	1847	-6058
GPC4	6	5	1848	-3261
DBI	6	3	1849	-955
GADD45A	6	0	1850	188
CYP2J2	6	0	1851	188
BMP3	6	4	1852	-1866
IFI6	6	5	1853	-3283
DMP1	6	4	1854	-1877
OPN1SW	6	1	1855	-82
COCH	6	4	1856	-1880
BCKDHA	6	3	1857	-967
FHL2	6	3	1858	-970
FGF4	6	3	1859	-970
FABP5	6	2	1860	-466
ACSL4	6	0	1861	191
FOXG1	6	-3	1862	669
GRIN2B	6	-5	1863	860
LPAR1	6	0	1864	193
TRNL1	6	1	1865	-79
MIR145	6	2	1866	-468
HLA-DRA	6	0	1867	190
DSC3	6	3	1868	-981
HCRTR2	6	-2	1869	551
H3-3A	6	6	1870	-6202
GNAI1	6	2	1871	-471
GH2	6	1	1872	-77
ETFDH	6	5	1873	-3349
DSG1	6	1	1874	-77
LYST	6	3	1875	-992
ARAF	6	5	1876	-3374
GPR3	6	2	1877	-469
CTTN	6	1	1878	-81
FMOD	6	1	1879	-83
PTGER2	6	-2	1880	557
PSPN	6	5	1881	-3392
